gene	betweenness	eigenvector
DOC2A	12.000000	0.000294
SIX3	0.000000	0.000250
SIX6	0.000000	0.000186
NKRF	32.000000	0.023021
TAF4B	0.000000	0.001633
RTN4R	2.000000	0.001052
OMG	0.000000	0.000663
TFPI	0.000000	0.001850
F9	0.000000	0.001133
SH3BP1	47.000000	0.001337
RPL10	3637.500000	0.035819
PTPRO	4.000000	0.005205
CLIC5	0.000000	0.000582
MOS	0.000000	0.002669
RPL14	1540.000000	0.032295
NOTCH4	0.000000	0.000693
SYTL3	0.000000	0.000145
MAP4K2	0.000000	0.003508
TIMM44	154.000000	0.013684
ZIC1	7.000000	0.001485
SLA2	1.000000	0.000902
MCF2	0.000000	0.001181
OSBP	274.500000	0.007654
PAX2	7.000000	0.003172
CLCN3	333.000000	0.003504
ARID3A	27.000000	0.006333
PAM	8.000000	0.001729
RASSF9	7.000000	0.001664
AGAP2	1.000000	0.001559
DEDD2	0.000000	0.000352
KIF20B	58.500000	0.007997
FNBP4	1.000000	0.007575
TNFSF13B	40.500000	0.003093
TNFSF13	9.000000	0.000951
TNS1	115.500000	0.003020
ADRA2A	0.000000	0.000224
TPD52L2	1076.000000	0.009450
KCNAB1	0.000000	0.001012
SSH2	0.000000	0.003951
APCS	2.000000	0.001384
TARBP2	886.500000	0.006503
MPZL1	27.000000	0.004269
SIGLEC11	0.000000	0.000229
PROS1	0.000000	0.000759
PRKX	0.000000	0.001993
FGF10	0.000000	0.000388
PEF1	150.500000	0.006608
PIK3R5	5.000000	0.000781
CRYBB2	0.000000	0.000184
CRYGC	0.000000	0.000354
ARL5A	15.000000	0.005579
FCRL3	5.000000	0.000731
PDLIM5	0.000000	0.018715
NDE1	99.000000	0.005373
BCHE	27.000000	0.002124
COLQ	0.000000	0.000731
CNOT4	0.000000	0.004201
PTPRE	41.000000	0.003620
COG3	43.500000	0.005805
COG8	0.000000	0.002572
COG6	115.000000	0.004964
ERO1L	52.000000	0.010941
ERP44	35.000000	0.013054
LAX1	2.000000	0.000296
SLC6A4	0.000000	0.002514
SLC16A4	0.000000	0.000519
PDHA2	0.000000	0.002360
SYTL5	0.000000	0.000411
TPM2	891.500000	0.009574
VPS45	1.000000	0.012995
RAPGEF2	277.500000	0.004618
RAP2B	5.000000	0.003398
LIMK2	24.000000	0.005796
PLCB2	0.000000	0.000721
FBXO7	656.500000	0.024441
RUFY1	7.000000	0.031263
EFNA4	211.000000	0.009317
REV3L	90.500000	0.003383
FTCD	0.000000	0.001298
FBXO18	0.000000	0.004015
LIG1	34.000000	0.008143
SEPT9	85.000000	0.021761
ICOSLG	0.000000	0.000743
ICOS	1.000000	0.000435
PRKRIR	3.000000	0.007008
RLIM	95.000000	0.018200
RPL12	336.500000	0.029721
SNRPC	2341.333333	0.018916
SEMG1	10.000000	0.001844
SEMG2	20.000000	0.001898
MGP	2.000000	0.000298
CHRNA4	63.500000	0.002240
DDX42	6.000000	0.018503
IL10RB	0.000000	0.000630
IL10RA	0.000000	0.000274
IL25	0.000000	0.001646
IL17RB	0.000000	0.000639
SSTR3	101.000000	0.000405
CPLX1	2.000000	0.001927
VAMP3	400.000000	0.011043
SDC3	47.000000	0.001158
PLA2G2A	0.000000	0.001295
DLD	13.000000	0.029240
DCP1A	232.000000	0.010316
LAMA2	12.000000	0.001425
CAP2	47.500000	0.005099
CAP1	9.000000	0.017273
SERPINB1	6.000000	0.005062
PSIP1	19.500000	0.019549
SNX6	290.000000	0.010781
SNX2	125.000000	0.012982
TRIM21	320.000000	0.037147
GABPA	4832.500000	0.006457
IPO5	30.000000	0.031028
MATN1	0.000000	0.000300
MATN3	1.000000	0.000115
MATN4	0.000000	0.000610
NCOA7	4.000000	0.002737
CFD	0.000000	0.000181
FAIM2	1.000000	0.000267
PTPRU	35.000000	0.003461
MAML2	14.000000	0.000673
MAML3	0.000000	0.001150
TPH1	0.000000	0.000839
TAF1B	0.000000	0.005680
CCNE2	26.000000	0.001555
MEP1B	0.000000	0.000223
REG3A	0.000000	0.000655
IGSF1	0.000000	0.000356
ITGA10	0.000000	0.000503
TGOLN2	34805.500000	0.032745
PABPN1	240.500000	0.015806
TRIM25	6397.000000	0.072118
B4GALT1	17.000000	0.003981
LALBA	0.000000	0.000597
GABRA4	0.000000	0.000339
POU2AF1	18.000000	0.001385
NR4A3	1.000000	0.001744
VEGFB	0.000000	0.000426
ZNF675	8.000000	0.000703
UPP1	1172.500000	0.005069
CRCP	5.000000	0.002654
PTPRN2	0.000000	0.002632
XAF1	49.000000	0.001919
ACTN3	37.500000	0.003710
RAB11FIP3	2.000000	0.001848
RAB11B	63.000000	0.009496
OPN1LW	0.000000	0.000215
GMCL1	3184.500000	0.002484
STMN1	137.500000	0.014461
CFB	9.000000	0.002323
DOCK9	83.500000	0.004532
CDC42EP5	0.000000	0.000937
RASA3	21.000000	0.003344
LGALS3BP	1806.000000	0.021507
PRKCH	0.000000	0.001550
BRF1	3.000000	0.006458
CGB	0.000000	0.000598
ARHGEF11	25.000000	0.004448
ZRANB1	29216.166667	0.116935
OTUD7B	36.500000	0.003897
LIMS2	35.000000	0.000654
CABP2	0.000000	0.000599
CABP1	0.000000	0.000130
KCNE1	0.000000	0.000317
PRSS3	0.000000	0.003864
LMNB2	36.000000	0.018129
DNAJC5	100.000000	0.014243
KRT72	2.000000	0.003128
BAI1	3.000000	0.000902
BAIAP3	0.000000	0.000473
LPHN2	37.000000	0.004239
IL1RN	5.000000	0.001476
CASP14	4.000000	0.008620
HIPK1	12.000000	0.001039
CWC15	208.500000	0.009073
RPL13	2630.500000	0.032257
UCP2	1.000000	0.001063
HPCA	1.000000	0.000373
TAF6L	780.000000	0.007444
SUPT7L	23.000000	0.002352
TAF2	1140.500000	0.009207
RARRES3	3.000000	0.001294
ADRM1	2213.000000	0.016422
HECTD3	0.000000	0.007231
FBXW4	109.000000	0.004394
FBLN5	1199.000000	0.003744
PMEPA1	0.000000	0.001738
C1GALT1C1	0.000000	0.000743
JDP2	2.000000	0.001189
IRF2BP1	35.000000	0.004633
PLEKHO1	72.000000	0.002053
PPIP5K1	0.000000	0.001985
SNX3	44.000000	0.009315
RABGAP1	66.000000	0.007862
TLE2	14.000000	0.006832
LRRFIP2	0.000000	0.010632
ADAM19	118.000000	0.000337
MPHOSPH8	137.500000	0.006237
EXOSC3	5.000000	0.010832
TRIM68	65.000000	0.004290
PPP2R3A	1.000000	0.002602
TBL1XR1	12.000000	0.013680
HERC6	0.000000	0.000617
HERC3	2815.000000	0.002020
HERC4	8.500000	0.004331
BIRC6	5223.666667	0.009412
HLTF	209.500000	0.011608
UBE2V2	0.000000	0.004794
NUMBL	42.000000	0.006821
FANCM	393.500000	0.002713
C17orf70	308.000000	0.002343
ATXN7L3	0.000000	0.002433
ENY2	26.000000	0.009358
ANKRD6	0.000000	0.000076
CPSF1	401.000000	0.018711
MARCH2	110.000000	0.001712
SPRED2	5.000000	0.000993
MIB2	68.500000	0.002606
PPP3CB	25.000000	0.003477
NHLRC1	0.000000	0.001084
AGL	33.000000	0.008455
BACH1	64.500000	0.005163
NAP1L4	29.500000	0.016302
MECP2	1908.000000	0.052609
STAG3	0.000000	0.002874
WHSC1	101.500000	0.017344
MUS81	70.500000	0.004073
BAZ2A	137.500000	0.005473
LEO1	20.500000	0.016524
PAF1	564.000000	0.015579
MBD4	34.500000	0.007006
ING2	0.000000	0.002762
ARID4A	269.500000	0.003441
BRMS1L	4.000000	0.004041
ING3	5.000000	0.004847
SLC22A11	2.000000	0.003257
DOT1L	126.000000	0.043861
SYVN1	421.000000	0.012609
N4BP1	1.000000	0.003175
UBASH3B	18.000000	0.011885
VRK1	111.000000	0.020454
PCGF2	10.000000	0.004516
PGC	0.000000	0.000792
BACH2	16.000000	0.002068
RTF1	33.000000	0.011194
UBA6	146.000000	0.009232
JARID2	3.000000	0.002537
EHMT1	5.000000	0.010041
CUEDC2	11.000000	0.002294
PHLPP1	0.000000	0.016712
PDZRN3	6.000000	0.001483
FIG4	0.000000	0.002129
VAC14	235.000000	0.008980
USP16	90.000000	0.007516
USP53	33.000000	0.005434
ARG1	1.000000	0.011341
UBL4A	125.500000	0.018757
ASNA1	74.000000	0.007357
ATP5O	852.166667	0.019576
USP1	130.000000	0.004244
USP19	11.000000	0.009775
USP32	436.833333	0.005537
USP44	544.500000	0.007610
USP36	27.000000	0.034914
USP29	0.000000	0.001887
CTSB	48.000000	0.011155
FRG1	0.000000	0.007622
GLDC	50.000000	0.023038
KRT4	62.000000	0.005255
USP37	133.500000	0.006101
KRT84	0.000000	0.004017
LGALS7	34.500000	0.008076
LYZ	16.000000	0.009940
KLHL13	53.000000	0.005179
NDUFS1	1024.000000	0.017913
NRD1	0.000000	0.008806
PFDN4	14.500000	0.004343
PWP2	3.000000	0.014288
ALDH18A1	169.500000	0.018380
PHLPP2	6.000000	0.002096
RNH1	132.000000	0.015476
ABCE1	514.500000	0.022572
MRPL23	2150.000000	0.008668
USP28	2.000000	0.005711
TCOF1	118.000000	0.023685
TGM3	12.000000	0.007599
TNFAIP1	0.000000	0.003496
HIST1H2BL	33.000000	0.017039
SRPX	0.000000	0.000793
SSNA1	118.000000	0.001046
CPNE1	2.000000	0.009348
USP6	0.000000	0.002257
ZMYM6	66.500000	0.001827
TXNL1	46.500000	0.015705
USP30	1.000000	0.004405
QKI	43.000000	0.009389
BAG5	122.000000	0.017790
PREPL	25.500000	0.003906
STAMBPL1	1.000000	0.003576
AQR	343.000000	0.012256
N4BP2L2	3.000000	0.002282
PPIH	41.500000	0.010279
VAT1	4.000000	0.013554
MGEA5	10.000000	0.009591
C11orf58	7.000000	0.007838
SNRNP27	152.500000	0.007821
NUPL2	2.000000	0.008754
KRR1	702.500000	0.022899
LAMB4	0.000000	0.000183
N4BP3	12.000000	0.003383
PMPCA	1017.000000	0.011275
KLHL18	54.000000	0.002610
RRP8	50.000000	0.014420
NUDCD3	18.000000	0.008624
IFIT5	133.500000	0.005656
SUN2	5.000000	0.015391
HECTD1	25912.666667	0.037839
C3orf17	0.000000	0.008604
GIGYF2	721.000000	0.016101
FBXO3	42.000000	0.005332
SSU72	72.000000	0.003483
DDX47	1.000000	0.021126
DDX41	59.000000	0.015606
GTSE1	85.000000	0.010012
MRPL39	5.000000	0.014387
MRPS21	106.000000	0.006828
ZNF770	2.000000	0.004040
SRBD1	24.500000	0.009368
SEC61A2	0.000000	0.002958
UNC45A	66.000000	0.015163
MEPCE	785.666667	0.047610
LRRC47	0.000000	0.012182
AASDHPPT	45.000000	0.006783
ZYG11B	275.500000	0.003622
WDR59	56.000000	0.005790
KLHL15	52.000000	0.003067
MAGED4B	0.000000	0.000391
CLPB	13.000000	0.012820
SNX27	738.500000	0.015120
KCTD10	117.000000	0.011527
WDR75	1.000000	0.010819
FAM175A	0.000000	0.003513
RGPD5	5.000000	0.002355
FBXW9	0.000000	0.002965
POLDIP3	3.000000	0.019414
KLHL22	47.000000	0.004547
SPRYD3	3.000000	0.001561
NUDCD1	1.000000	0.005066
DOCK7	172.333333	0.016318
FBXO17	116.000000	0.003039
MRPL53	575.166667	0.007315
ALDH16A1	358.833333	0.006335
WDR36	167.000000	0.015067
MYEOV2	91.000000	0.001299
FAM122B	0.000000	0.002415
PDE12	84.500000	0.009015
OTUD1	6.000000	0.011650
ANKRD52	131.000000	0.004179
KRT79	2.000000	0.005322
USP27X	17.000000	0.017664
HERC2P2	0.000000	0.000132
LARP7	6523.500000	0.062349
NOP56	144.000000	0.035494
RPAP1	0.000000	0.007220
UBR2	236.500000	0.004655
ARHGAP23	0.000000	0.005649
HEXIM2	112.500000	0.002527
SNRPN	0.000000	0.013181
LRRC40	225.500000	0.007540
HSPA2	142.500000	0.021998
HNRNPA0	2.000000	0.030646
HSPA6	34.500000	0.025209
C12orf45	36.500000	0.001711
ARID2	105.500000	0.009405
GTF2H3	162.500000	0.002973
PHGDH	73.500000	0.034038
UBE2S	145.000000	0.010769
HSPA1L	3.000000	0.020873
PRMT8	1.000000	0.005420
TAF3	23.000000	0.003996
IPO9	70.000000	0.015299
MAGED2	23.000000	0.022390
SRP68	0.000000	0.036261
AK2	29.000000	0.010025
KPNA5	91.000000	0.006681
HNRNPA3P1	0.000000	0.000664
TBC1D15	71.500000	0.011728
PLOD2	7.000000	0.013048
ANLN	9458.000000	0.081353
RPL38	1586.000000	0.021143
UBE2NL	0.000000	0.002494
DTYMK	13.000000	0.004690
PCBP3	39.500000	0.008887
DDX46	600.000000	0.016949
MRPL37	30.000000	0.013087
NNT	40.000000	0.011633
USP34	6966.166667	0.006942
SETD1B	3.000000	0.003847
HIST1H3E	3.000000	0.013151
MBD1	0.000000	0.004682
LAPTM5	2.000000	0.002755
CARS	0.000000	0.011864
FCHSD1	0.000000	0.000161
STAM	166.000000	0.007456
H3F3A	242.500000	0.041344
RNF220	14.000000	0.003562
HIST1H3A	239.500000	0.045729
MCPH1	64.000000	0.007170
HIST1H2BO	8.000000	0.009726
CHD6	210.000000	0.004231
IPO7	941.000000	0.019838
ACSM3	0.000000	0.001374
SUV39H2	2.000000	0.003166
STK38	4.000000	0.013741
FUT4	54.000000	0.000191
FANCB	1.000000	0.001154
PSMA4	1620.500000	0.021499
NPC1	314.833333	0.011948
MUL1	0.000000	0.002556
CADPS2	0.000000	0.000678
RNF103	0.000000	0.000579
MIB1	1461.500000	0.008893
RFWD3	36.000000	0.005545
RNF13	63.000000	0.002314
RNF150	0.000000	0.000917
RNF26	0.000000	0.004138
RNF115	645.000000	0.003614
MGRN1	5.000000	0.003327
RFFL	12.000000	0.003946
RNF157	0.000000	0.002858
TRIM43	0.000000	0.001736
TRIM56	286.000000	0.009797
RNF122	0.000000	0.000317
UBE2Q1	0.000000	0.005594
UBE2T	81.000000	0.004691
RNF139	29.000000	0.001625
NPRL3	195.500000	0.003872
LOC613037	0.000000	0.000438
JPH1	33.000000	0.009526
RNF38	56.000000	0.004559
POLK	85.000000	0.003225
RNF126	182.500000	0.003799
UBOX5	0.000000	0.000833
DTX3	24.500000	0.005049
TRIM8	0.000000	0.004118
BFAR	0.000000	0.000685
LONRF1	69.000000	0.002981
TRIM36	3.000000	0.006154
RSPRY1	395.000000	0.003416
UBR3	264.500000	0.003333
RNF128	2.000000	0.002934
UBE2F	0.000000	0.000915
RNF113B	0.000000	0.000730
RNF133	0.000000	0.000782
MARCH10	0.000000	0.001160
RNF6	16.000000	0.002923
EN1	0.000000	0.004100
NKX2-5	0.000000	0.004574
TMOD3	697.833333	0.015227
PYHIN1	19.000000	0.017712
RNF19B	103.000000	0.002161
BTG4	0.000000	0.000013
EVI5	0.000000	0.001479
RECQL4	324.000000	0.071590
FBXO31	0.000000	0.002545
ASB12	0.000000	0.001547
ATG2A	2.000000	0.002403
ATG2B	38.500000	0.005023
ATG4C	84.000000	0.000711
PRKAA2	92.500000	0.009541
SLC25A11	160.500000	0.020746
TBC1D2B	31.000000	0.002820
GBAS	19.000000	0.018183
TMEM160	44.000000	0.002368
WDR11	120.500000	0.010846
RCN2	67.500000	0.020050
ANKFY1	230.500000	0.011200
LARS	60.000000	0.027447
WARS	17.500000	0.015592
SEC22B	295.000000	0.018480
RBM26	28.000000	0.011700
MRPL45	0.000000	0.011752
MTM1	191.500000	0.003721
BRSK2	0.000000	0.001784
VANGL1	72.500000	0.011141
MAP1LC3A	12.000000	0.009288
MAP1LC3C	0.000000	0.004465
CSNK1G3	150.000000	0.006888
XIRP2	106.000000	0.004346
TKT	216.000000	0.022446
EIF5B	139.500000	0.022601
SH3PXD2A	351.500000	0.007334
MAP3K6	23.500000	0.001786
GFPT1	8917.000000	0.015334
PARS2	4.000000	0.005028
RAB24	35.000000	0.001556
RABGAP1L	242.500000	0.005784
KCTD12	7.000000	0.007237
SMCR8	72.000000	0.005405
TAOK1	902.500000	0.004949
SARS	2.000000	0.010113
SFXN1	38.000000	0.024007
NAA15	71.000000	0.011074
LAP3	0.000000	0.010933
VPS33A	18.000000	0.010029
HIST1H3B	0.000000	0.003400
MKX	0.000000	0.002800
U2AF1L4	0.000000	0.001514
CAPRIN1	629.000000	0.029202
HIST1H1E	133.000000	0.039901
IWS1	0.000000	0.011838
ZNF335	15.000000	0.001426
HERPUD1	30.000000	0.006945
FOXL2	0.000000	0.002671
PEX11A	0.000000	0.000317
DNM1L	103.000000	0.022361
PEX11G	0.000000	0.000141
AFF1	110.500000	0.004625
NT5E	765.000000	0.004660
NSUN2	5.500000	0.024115
GCM1	0.000000	0.002938
CSN2	0.000000	0.002120
DIAPH2	0.000000	0.004959
AGFG1	3.000000	0.008223
KRT13	324.000000	0.007632
KRT14	24.000000	0.014588
LAMB1	18.000000	0.007926
MYH11	11.000000	0.009324
NKTR	175.000000	0.006205
PNLIP	0.000000	0.000355
RPL7A	930.000000	0.036376
SLC1A2	1.000000	0.003643
SSFA2	60.000000	0.009247
ST13	7.000000	0.014843
UBA52	13869.333333	0.017352
SLC4A4	0.000000	0.004104
IFT140	0.000000	0.001433
KIAA0232	22.000000	0.004289
NUPL1	168.000000	0.004292
LPHN1	0.000000	0.004282
SIK3	16.000000	0.006589
MACF1	1760.500000	0.016772
CDC42EP4	23.000000	0.003657
PTPN23	3.000000	0.011993
ANKRD17	3729.500000	0.011500
KIF26A	1.000000	0.001224
ZC3H7A	61.000000	0.012667
FAM53C	0.000000	0.002701
RIF1	7711.000000	0.012725
MBD5	35.000000	0.006107
TXLNG	2493.000000	0.005542
SH3RF1	13.000000	0.004302
RASAL3	0.000000	0.001680
C5orf42	2.000000	0.001394
FBXO30	1.000000	0.005006
ABLIM2	0.000000	0.001100
CGNL1	0.000000	0.004810
NAV3	0.000000	0.002229
CCDC97	0.000000	0.003447
ZNF418	0.000000	0.000868
SH3D19	0.000000	0.004702
KIAA2026	54.000000	0.001074
SYNPO2	0.000000	0.002491
NCKAP5L	16.500000	0.005105
SERTAD2	3.000000	0.001225
MLLT6	7.000000	0.005049
ELP4	1.000000	0.003854
CDCA4	0.000000	0.000983
NLRP10	0.000000	0.000342
DENND5A	8.000000	0.001331
MLH3	0.000000	0.001458
MBTPS1	3.000000	0.002403
RNF20	433.500000	0.015268
MAZ	0.000000	0.008579
CHD1L	0.000000	0.008805
HIST1H2BB	203.500000	0.029019
API5	236.500000	0.014990
PBRM1	5892.000000	0.013028
PHC3	39.500000	0.005951
CDCA5	207.500000	0.007613
HELLS	85.000000	0.013996
IREB2	96.500000	0.001904
TCF21	0.000000	0.000476
GTF2A1L	1.000000	0.000222
FOXS1	1.000000	0.002684
TAL2	0.000000	0.000054
ZSCAN1	0.000000	0.001380
TRIM22	13.000000	0.001467
ZNF436	1.000000	0.001267
ZNF92	170.500000	0.002214
HOXA5	0.000000	0.004715
DMRT1	0.000000	0.000136
ELAVL2	19.000000	0.010356
HOXC9	5.000000	0.001540
NR2E3	8.000000	0.000281
HOXB13	30.000000	0.015486
ZZZ3	263.000000	0.005029
HOXC11	0.000000	0.000561
HDGF	44.500000	0.022558
HLF	0.000000	0.000099
HNF4G	0.000000	0.000548
IRF6	0.000000	0.000208
ZNF502	0.000000	0.000305
HOXA3	0.000000	0.000586
PWP1	114.000000	0.017794
ZNF384	5.000000	0.006257
TIGD4	0.000000	0.000165
NAP1L2	0.000000	0.000761
LMX1B	0.000000	0.002009
MEIS2	185.000000	0.001985
ZDHHC2	0.000000	0.000063
RHOXF1	0.000000	0.000168
SHOX2	0.000000	0.000659
TLX3	59.000000	0.006624
ANKZF1	1.000000	0.004620
FUBP3	3858.333333	0.018645
XRCC3	23.500000	0.008290
ZNF232	2.000000	0.001331
ZNF41	0.000000	0.000341
ZNF70	8.000000	0.001837
HIST1H2BJ	19.000000	0.015150
FBXL19	15.000000	0.003006
FAIM3	0.000000	0.000821
DMRTC2	0.000000	0.000006
ZNF273	101.000000	0.001542
SP8	0.000000	0.000007
ZKSCAN5	0.000000	0.000784
ZNF513	0.000000	0.000268
HOPX	0.000000	0.000392
ANKRD55	3.000000	0.017984
ZNF396	0.000000	0.000067
RNF123	6253.000000	0.023310
DACT1	2.000000	0.001481
CDCA2	11.000000	0.007680
SERPINB5	194.500000	0.006256
HOXA11	0.000000	0.000645
PI4K2B	17.000000	0.002762
MLANA	0.000000	0.000276
REPIN1	13.000000	0.009256
GMNN	0.000000	0.004282
BCL7C	220.500000	0.003433
DDX1	40.500000	0.033273
SMARCA1	0.000000	0.014015
GFI1B	9.000000	0.005023
CREB3L4	1.000000	0.001716
MYSM1	56.500000	0.003480
TUBB1	1.000000	0.007740
PARP14	30.000000	0.004373
HIST1H2BM	4.000000	0.009098
PAPPA	36.000000	0.000641
KLF15	0.000000	0.011387
DLGAP5	140.000000	0.005154
NR2E1	0.000000	0.001515
HIST1H1C	792.500000	0.037984
NKX3-2	0.000000	0.000688
SERPINB2	9.000000	0.004103
ESCO2	100.500000	0.003911
MSL3	0.000000	0.002204
PTPRH	0.000000	0.002472
H2BFM	0.000000	0.000044
UBB	355.500000	0.012733
CDK12	586.000000	0.014079
WNT9B	0.000000	0.000554
PABPC3	3.000000	0.009094
EEF1A2	142.000000	0.021183
TTPA	1.000000	0.000794
TUBA1C	14.000000	0.032162
SRP9	91.000000	0.028858
MTA3	0.000000	0.012385
SP5	0.000000	0.001265
RBM25	70.000000	0.022519
DNAJC8	5.000000	0.014835
OLIG2	0.000000	0.001372
NCOA5	1.000000	0.009733
MRPS23	14.000000	0.019543
CALR3	0.000000	0.005405
CECR1	32.500000	0.000989
LCOR	1939.000000	0.007208
RREB1	60.500000	0.005524
ENDOG	69.000000	0.003715
SETD1A	11.000000	0.011028
VHLL	0.000000	0.000145
UBAP2L	493.000000	0.020072
WWOX	467.000000	0.030430
CYP4V2	0.000000	0.000469
NIPBL	8078.000000	0.012255
TSSK6	0.000000	0.004680
CRX	2.000000	0.006712
HIST1H1D	106.500000	0.024750
NOSIP	2160.000000	0.008511
ATF7IP2	1.000000	0.000623
PARP10	4.000000	0.003916
MARCH8	223.000000	0.002443
HIF3A	0.000000	0.000227
HSP90B3P	0.000000	0.000398
NFKBIZ	0.000000	0.000352
TSPYL2	15.000000	0.005854
ASXL1	10.000000	0.020490
KPNA7	0.000000	0.001025
WDR12	63.000000	0.012956
TBX3	0.000000	0.003754
MRTO4	106.000000	0.014433
SARM1	0.000000	0.003396
CTF1	3.000000	0.000577
FKTN	0.000000	0.000786
SENP1	123.000000	0.006321
UBE4B	78.000000	0.007232
MYEF2	11.000000	0.010283
HTATIP2	3.000000	0.002405
ZCCHC12	2.000000	0.001257
TNP1	0.000000	0.000396
PRKACB	82.500000	0.010878
PRKACG	0.000000	0.008138
SMAD9	110.000000	0.004379
ACTR8	0.000000	0.003113
ACTR5	15.000000	0.005053
CTNNBL1	189.000000	0.014702
AICDA	1.000000	0.006112
NR1D2	21.000000	0.002109
REV1	2.000000	0.003319
BLID	0.000000	0.000471
APITD1	2.000000	0.001212
ASH1L	38.000000	0.003870
SOX6	0.000000	0.004999
ZNF395	0.000000	0.002058
CCDC71	0.000000	0.004638
DHRS12	0.000000	0.000624
HIST1H1B	770.500000	0.025697
ADNP	2569.500000	0.014310
MYO1E	0.000000	0.014939
CNN3	0.000000	0.010282
GSG2	41.000000	0.005244
C14orf169	0.000000	0.007538
ZNF131	83.000000	0.005151
H2AFV	23.000000	0.015845
AFF3	1.000000	0.001048
EAF1	72.000000	0.002484
DNAJA2	9.000000	0.035263
KDM1B	7715.500000	0.004317
WHSC1L1	7.000000	0.008779
KDM6B	3.000000	0.005527
RPS27L	48.500000	0.016721
RBP2	0.000000	0.000399
ESCO1	0.000000	0.002466
ANKRD44	52.000000	0.002965
ZC3H13	158.000000	0.011568
MRPL36	0.000000	0.001207
SMARCAD1	2226.000000	0.012685
BCL2L12	84.500000	0.001581
MCCC2	4.000000	0.016296
BMP2K	73.000000	0.006155
HSP90AB2P	0.000000	0.012446
ACLY	875.500000	0.028337
MACROD2	0.000000	0.001247
PLOD1	162.000000	0.018902
TBX1	0.000000	0.001210
GRPEL1	103.000000	0.012418
KIAA2022	0.000000	0.000680
CDK13	78.000000	0.012097
RALGAPA1	1870.500000	0.007390
ATP2B3	7.000000	0.004185
SLTM	155.000000	0.012513
NT5DC2	4.000000	0.009774
ZNF703	8.000000	0.004869
ZGPAT	978.500000	0.006666
CHD7	18.000000	0.009300
KIAA1429	25425.500000	0.080816
ARHGAP20	0.000000	0.002647
IVD	1.000000	0.003437
MYOM2	69.000000	0.001253
TRIM47	8.000000	0.004685
AASS	0.000000	0.008098
GPATCH8	103.000000	0.008545
ZKSCAN4	23.000000	0.003092
AKR1B10	6.000000	0.002927
TMEM55A	1.000000	0.001825
PYGO2	0.000000	0.001397
TMX1	319.000000	0.011715
ERP29	26.000000	0.007436
FKBP10	0.000000	0.007194
TXNDC12	6.000000	0.009695
HIBCH	6.000000	0.004330
WSB2	6.000000	0.004407
TMEM173	155.500000	0.003113
HSPA1B	5.000000	0.020614
POR	165.000000	0.014181
DCTN6	2.000000	0.002703
DEC1	0.000000	0.001303
CDC45	42.000000	0.007868
ACPP	252.166667	0.004059
DNAJA4	0.000000	0.007906
STOML2	185.000000	0.017840
MYH1	105.000000	0.003154
PFKFB2	1.000000	0.007264
ALDH1B1	16.000000	0.016852
ARV1	1.000000	0.001172
RIMKLB	0.000000	0.000631
ACP2	13.000000	0.003455
ADSL	70.000000	0.013289
MTCH2	388.000000	0.026079
ERLIN1	189.000000	0.012517
RBM3	74.000000	0.012354
RPS12	21.833333	0.028352
RPS20	635.000000	0.033695
MRPL27	1704.166667	0.005691
SLC25A13	18.000000	0.021100
ANKRD13A	32.000000	0.005772
ASPSCR1	289.000000	0.004613
ANKIB1	0.000000	0.000977
RHBDD3	9.000000	0.001201
LSM12	0.000000	0.014625
C10orf90	0.000000	0.001599
DCAKD	7.000000	0.004959
NCDN	90.000000	0.007304
CHCHD6	7.000000	0.004430
ARCN1	157.500000	0.018205
TRAFD1	0.000000	0.005669
TNRC6A	37.500000	0.014179
ATP5A1	27.000000	0.041938
ERLIN2	63.000000	0.016286
PSMB2	52.500000	0.015037
PSMB6	468.000000	0.014744
PSMB7	1500.000000	0.012396
CBLL1	0.000000	0.008574
MFN1	19.000000	0.004263
USP17L2	0.000000	0.001557
HAS2	0.000000	0.000001
HAS3	101.000000	0.000303
FAM21C	0.000000	0.004810
KIAA1033	1678.333333	0.007605
KIAA0196	94.000000	0.007185
DNAJC2	76.000000	0.016170
INO80E	152.500000	0.001880
INO80D	0.000000	0.001542
TFPT	362.166667	0.003797
SIRT4	0.000000	0.000763
GNL3L	49.000000	0.011349
DIO3	3.000000	0.000686
BBS1	169.000000	0.002469
G6PD	21.500000	0.018610
MIP	3.000000	0.001079
ACTBL2	55.500000	0.015042
PRR14	15.000000	0.000937
ANKLE2	217.000000	0.010992
SKA3	147.000000	0.008996
GLYATL3	0.000000	0.000042
CCT6P1	0.000000	0.000045
SLC25A31	0.000000	0.002781
GEMIN8	0.000000	0.003393
NOP58	88.000000	0.025226
CPSF2	120.000000	0.015005
CPSF3	0.000000	0.014181
CPSF4	24.500000	0.005095
NUAK2	0.000000	0.003575
BRSK1	1.000000	0.002437
SNRK	24.000000	0.001750
WFDC5	0.000000	0.000520
NDFIP1	106.000000	0.003383
NDFIP2	1.000000	0.002701
ZNF443	0.000000	0.000366
DDX6	332.500000	0.031421
PARP12	0.000000	0.003248
IDI2	0.000000	0.000190
SPTLC2	280.000000	0.006526
PCDH9	98.000000	0.000927
CSMD1	0.000000	0.001130
SENP7	9.500000	0.002312
HSF4	41.000000	0.000944
WDR35	20.000000	0.001549
NDUFA9	53.000000	0.017464
UBAC2	69.000000	0.008258
ATP12A	102.000000	0.002794
SDF4	31.500000	0.008309
FAHD1	12.000000	0.004823
ITFG3	404.500000	0.003121
