gene	betweenness	eigenvector
LPPR2	10.000000	0.000892
AFMID	2.000000	0.000452
WISP3	0.000000	0.000551
CLEC11A	2.000000	0.002180
ALG3	4.000000	0.001776
ANKDD1A	0.000000	0.000082
SP6	0.000000	0.000214
WDFY2	0.000000	0.000742
WNT3	0.000000	0.000024
C2CD2	3.000000	0.001760
LENG9	0.000000	0.001073
CFI	0.000000	0.001075
PSG6	0.000000	0.000122
PTPRR	0.000000	0.006185
TTLL1	0.000000	0.001234
TBC1D19	18.000000	0.000337
ZNF562	2.000000	0.001056
ZNF597	1.000000	0.000650
CHST8	1309.500000	0.001556
PSG4	0.000000	0.000020
SNX29	79.500000	0.001740
ITGB8	4.000000	0.003232
ASTL	0.000000	0.000692
RHBDL1	3.000000	0.000102
C3orf58	2.500000	0.003602
DOCK5	55.000000	0.006445
CCDC122	0.000000	0.000092
C10orf32	7.000000	0.001352
HSD17B3	1.000000	0.001089
HVCN1	101.000000	0.001320
TMEM87B	0.000000	0.000249
SLC39A1	26.000000	0.001261
NXPH4	488.500000	0.000720
RIMKLA	3.000000	0.000347
SCN2B	12.000000	0.001975
GUF1	11.500000	0.004920
SLC35F2	330.000000	0.005578
ARHGAP25	6.000000	0.002252
LRP12	78.500000	0.000732
HEPACAM2	1.000000	0.000576
ARHGAP8	87.000000	0.001629
PRR5-ARHGAP8	0.000000	0.000142
SIGLEC12	101.000000	0.000764
NSUN7	0.000000	0.000441
NYX	2.000000	0.000390
PLA2G7	0.000000	0.000075
PRAMEF5	83.000000	0.000596
PRAMEF4	0.000000	0.000004
SDCCAG8	0.000000	0.001294
SLC45A2	0.000000	0.000333
THBS3	6.000000	0.002227
THBS4	0.000000	0.000894
CATSPER4	0.000000	0.000092
CHRNA9	0.000000	0.001515
CCDC18	0.000000	0.003498
CRISPLD2	0.000000	0.000297
DDX25	0.000000	0.000176
DENND2D	0.000000	0.002737
C1orf52	2.000000	0.003771
ALDH6A1	55.000000	0.004573
ANKRD9	9.000000	0.000567
LRRTM2	0.000000	0.000330
TMEM38B	3.000000	0.002634
PHLDB3	9.000000	0.002585
OXCT2	2.000000	0.001352
CPZ	0.000000	0.000830
BCAS4	0.000000	0.000125
CD164L2	2.000000	0.000453
EID2B	0.000000	0.000099
EIF4E3	0.000000	0.000558
EREG	0.000000	0.000478
GPHA2	0.000000	0.000312
EPHA6	1.000000	0.002004
HSPB9	0.000000	0.000177
KLRF1	0.000000	0.000061
LCN15	0.000000	0.000129
PGPEP1	0.000000	0.000825
C17orf105	0.000000	0.000366
CIB4	0.000000	0.000191
CLEC5A	0.000000	0.000554
GOLGA7B	0.000000	0.000173
LYPD6	0.000000	0.000505
NDUFC2	58.000000	0.002189
NDUFA1	12.500000	0.000771
PGLYRP1	0.000000	0.000035
PLA2G12B	0.000000	0.000049
RBM24	2.000000	0.001011
TNFAIP8L2	0.000000	0.000250
TUSC5	57.500000	0.000692
ZFP41	1.000000	0.002278
C17orf102	0.000000	0.000252
C19orf54	41.000000	0.001301
C1orf186	15.000000	0.000242
C20orf203	0.000000	0.000005
C2orf48	0.000000	0.000152
C2orf68	2.000000	0.000635
FAM117A	0.000000	0.000572
GPATCH2	2.000000	0.001445
MTMR4	94.000000	0.006207
IER2	0.000000	0.001721
FEM1A	12.000000	0.003279
OGFRL1	0.000000	0.000103
FRMD3	15.000000	0.000631
FRMD5	0.000000	0.003709
FAM35A	38.000000	0.002234
KRT33A	0.000000	0.001399
GUCY1A3	11.500000	0.001068
AGAP5	0.000000	0.000329
ANKRD7	0.000000	0.000222
ARHGAP28	0.000000	0.001548
ARRDC5	0.000000	0.001951
CCDC70	0.000000	0.001137
GUCA1A	3.000000	0.000439
NEK10	0.000000	0.000421
ZBTB37	0.000000	0.000311
ZFAT	0.000000	0.001013
GOLGA8A	0.000000	0.000691
GTSF1	0.000000	0.000265
PLCH1	23.000000	0.002964
PIGX	0.000000	0.000336
ZNF497	0.000000	0.001634
UNC5C	0.000000	0.001098
FAM171A1	0.000000	0.005845
FARP1	51.000000	0.011298
PRRT4	0.000000	0.000555
TKTL2	0.000000	0.001023
MYH15	100.000000	0.001155
TPPP3	0.000000	0.000064
ATP5E	36.000000	0.002510
BCAP29	0.000000	0.003922
C15orf40	0.000000	0.000946
C19orf53	2.000000	0.002598
TMEM189-UBE2V1	0.000000	0.002421
CMPK1	28.000000	0.007553
COQ3	4.000000	0.002525
SFTPA2	54.000000	0.001051
CYP27A1	0.000000	0.002394
D2HGDH	254.000000	0.004542
ABCB9	86.000000	0.000345
DDX60L	16.000000	0.001048
C9orf64	0.000000	0.003198
DPYD	0.000000	0.001586
DSCR3	51.500000	0.002339
EIF5AL1	59.500000	0.003224
ETNK1	9.000000	0.001121
FABP7	0.000000	0.002072
BPNT1	82.000000	0.004648
GFM1	14.000000	0.013990
DHRS11	0.000000	0.000034
HDDC2	0.000000	0.001713
NPEPL1	8.000000	0.003002
HMGN5	3.000000	0.007215
REXO2	0.000000	0.002706
NAA35	0.000000	0.006128
NARS2	34.500000	0.005201
NDUFS5	43.500000	0.005567
NLRP14	0.000000	0.000197
NSUN6	19.000000	0.000846
NUP210L	0.000000	0.000581
PPCS	21.000000	0.003759
RBM46	0.000000	0.000543
FERMT1	1.000000	0.001183
RNPEP	131.000000	0.007413
HEBP1	0.000000	0.002250
NLRP13	0.000000	0.001096
SLC25A33	66.000000	0.000829
SULT1C3	0.000000	0.000435
TIMM8B	63.000000	0.001913
ZFR2	0.000000	0.000395
PDXP	71.000000	0.003088
ATL1	17.000000	0.003236
PARG	0.000000	0.005161
STRA6	3.000000	0.000488
ME2	63.000000	0.008905
ZNF181	0.000000	0.001143
PIGB	0.000000	0.000779
RFTN1	0.000000	0.002519
VWCE	36.000000	0.001380
ST8SIA6	2.000000	0.000115
HAGHL	0.000000	0.000199
VCY	0.000000	0.000708
TBC1D26	0.000000	0.000516
C16orf78	0.000000	0.000329
PURG	4.000000	0.008858
FCF1	3.000000	0.005368
ZNF449	0.000000	0.000638
TMCC1	12.000000	0.003372
SGIP1	0.000000	0.001207
SLC16A10	23.000000	0.003397
BEX4	0.000000	0.000804
IL27	1.000000	0.000075
IL27RA	8.000000	0.000819
SPATS2L	6.000000	0.013375
DOK7	0.000000	0.000148
LIX1	0.000000	0.000051
EPYC	0.000000	0.000098
TM4SF19	0.000000	0.000736
TMEM168	0.000000	0.001155
ANGPT1	1.000000	0.000623
SHE	0.000000	0.000675
C6orf141	0.000000	0.001939
C1QTNF3	0.000000	0.000444
SPATA12	0.000000	0.000439
GBA3	0.000000	0.001131
KRTAP23-1	0.000000	0.000075
ZNF586	0.000000	0.000099
CYP46A1	0.000000	0.000092
LECT1	0.000000	0.000042
THRSP	3.000000	0.001637
KLK6	0.000000	0.000482
C16orf13	0.000000	0.000527
COL10A1	1.000000	0.001177
CSMD3	0.000000	0.000250
GUCY2D	101.000000	0.000191
FMN1	0.000000	0.000875
FAM102A	0.000000	0.001177
ZNF257	0.000000	0.000808
FHOD3	0.000000	0.000394
ASXL3	29.000000	0.007893
ATP10A	0.000000	0.001003
DNAJC24	0.000000	0.000890
FAM189A1	0.000000	0.000054
MFSD10	167.000000	0.006804
MYOM1	19.000000	0.000642
RAD21L1	0.000000	0.000282
SFMBT2	12.000000	0.002196
SLC35D3	0.000000	0.000476
LCA5	141.000000	0.003319
IFT27	43.000000	0.001398
PTAR1	31.000000	0.003543
CC2D2A	3.000000	0.001986
IPMK	0.000000	0.000843
SPTBN5	10.000000	0.001112
KDELR2	26.000000	0.003562
TM9SF3	27.000000	0.011427
C11orf31	25.000000	0.001688
LRRC2	0.000000	0.000030
LMBR1L	278.500000	0.029242
TMEM17	57.000000	0.010397
EBAG9	198.000000	0.008829
GPR107	90.000000	0.002100
LYSMD3	0.000000	0.000456
SHISA2	0.000000	0.000910
SLC39A10	343.500000	0.007418
SLCO4A1	52.500000	0.002326
TMEM115	4.000000	0.001221
UBIAD1	12.000000	0.003988
ZDHHC20	1.000000	0.001330
PRRT3	0.000000	0.001388
HLX	0.000000	0.000698
LILRB5	0.000000	0.000127
TRAM1L1	3.000000	0.000576
CTSW	0.000000	0.000021
UNC50	1.000000	0.000601
SLC35C2	533.500000	0.003374
TMEM19	4.000000	0.000225
TM4SF4	0.000000	0.000115
MFSD11	0.000000	0.001138
ZDHHC11	0.000000	0.000390
MFSD7	0.000000	0.000410
CDS2	2744.500000	0.004446
TMEM203	38.000000	0.000849
ZNF599	0.000000	0.000717
SCO1	33.000000	0.009278
TMEM70	16.000000	0.006035
SLC22A12	0.000000	0.000508
GOLT1B	157.000000	0.009340
MBOAT1	0.000000	0.001737
PCDHB15	0.000000	0.001227
COL5A2	2.000000	0.001664
CPM	1.000000	0.002218
KIAA1107	9.000000	0.001699
IGHMBP2	0.000000	0.003532
ITPKA	0.000000	0.001108
SLC16A6	0.000000	0.002510
NEIL3	5.000000	0.005166
TK2	1.000000	0.000672
ZNF7	0.000000	0.001186
IP6K3	12.000000	0.000960
OASL	6.000000	0.013100
ABCG2	7.000000	0.003849
ABCG1	0.000000	0.000589
PRSS12	0.000000	0.000264
FAM13A	0.000000	0.002459
SMYD5	1.000000	0.005317
CEPT1	0.000000	0.003486
POSTN	0.000000	0.000685
NBEAL2	2.000000	0.001096
ATP5S	4.000000	0.000593
SLC43A3	333.000000	0.002316
TMEM208	390.833333	0.001086
N6AMT1	0.000000	0.001116
SS18L2	105.500000	0.001570
NT5DC3	10.000000	0.003756
SPIN2A	0.000000	0.001423
ZNF532	4.000000	0.002838
DDX60	1.000000	0.004094
KIF16B	40.000000	0.004138
DEPDC1	1.000000	0.000821
BDP1	2.000000	0.002305
TTC7A	0.000000	0.002294
NHSL1	1.000000	0.004010
ZSWIM5	0.000000	0.000569
SLC25A19	5.000000	0.003282
MYO1G	0.000000	0.000851
SNX16	0.000000	0.000140
NBEAL1	150.500000	0.000810
ERI3	23.000000	0.002137
ZMYM1	18.000000	0.004062
AK7	0.000000	0.000588
POLR3GL	0.000000	0.000943
ZNF616	0.000000	0.001689
ZNF845	0.000000	0.002735
TATDN3	0.000000	0.000537
AASDH	0.000000	0.000435
C5orf24	15.000000	0.002339
ACTRT1	0.000000	0.001952
R3HCC1	0.000000	0.000956
C2orf69	0.000000	0.000429
REEP3	29.000000	0.002651
LYSMD2	0.000000	0.000738
FAM102B	0.000000	0.001515
ANKRD36	0.000000	0.001996
FAM45A	50.000000	0.001229
C17orf96	0.000000	0.002097
SH3TC1	0.000000	0.000792
EBF3	0.000000	0.001181
KIF27	0.000000	0.001454
FBXW12	0.000000	0.000289
ZBTB34	4.000000	0.000569
FOXE1	0.000000	0.003183
COX7A2	168.333333	0.004389
EPX	1.000000	0.000932
ANKRD36B	2.000000	0.001519
MXRA5	0.000000	0.000927
ZNF469	0.000000	0.001225
CCDC73	174.500000	0.000402
HEMGN	2.000000	0.001719
FOXL1	94.000000	0.006420
ZNF182	0.000000	0.000855
SP7	101.000000	0.012165
FOXN1	0.000000	0.001190
FOXO3B	0.000000	0.000427
NOVA2	0.000000	0.002764
LDLRAD3	0.000000	0.000520
GPLD1	0.000000	0.000199
SLC25A38	0.000000	0.000148
ZC3H12D	0.000000	0.000010
FBXO36	0.000000	0.000083
IRGM	0.000000	0.000382
DLX4	0.000000	0.000034
FAM104A	0.000000	0.000405
RNF17	0.000000	0.001475
DACT2	0.000000	0.000425
ZNF157	0.000000	0.000259
TMTC1	29.000000	0.000210
PAQR3	0.000000	0.000765
RNF121	0.000000	0.001778
COQ9	85.500000	0.005781
COQ7	0.000000	0.000893
COQ4	6.500000	0.000849
COX7C	18.000000	0.003679
COX19	0.000000	0.000932
CISD3	178.000000	0.003441
COQ2	0.000000	0.003298
ROMO1	0.000000	0.001080
CECR5	1.000000	0.006127
ACN9	0.000000	0.001088
CHCHD1	611.500000	0.008718
PRSS35	1.000000	0.000803
EBPL	0.000000	0.000008
TRPV3	0.000000	0.000026
MT1H	0.000000	0.000019
ASPG	0.000000	0.000124
CIDEC	5.000000	0.000210
NFAT5	2.000000	0.002679
FGF17	0.000000	0.002187
EPHA1	60.000000	0.008715
NAA30	31.000000	0.002341
SYPL1	1.000000	0.005158
TAPT1	0.000000	0.001903
SECISBP2L	15.000000	0.001679
CA5A	0.000000	0.000961
POU4F3	0.000000	0.000494
ZKSCAN2	0.000000	0.000544
GKN1	2.000000	0.000474
ATOH1	0.000000	0.003527
INPP4B	0.000000	0.000808
KIAA1109	28.000000	0.004013
CFHR5	0.000000	0.000989
MGST2	132.500000	0.000630
ZNF304	0.000000	0.000465
USP35	70.500000	0.003169
PRB2	0.000000	0.000191
TMLHE	19.000000	0.003008
CLCN1	0.000000	0.000642
FNIP2	0.000000	0.001690
TMEM106B	87.000000	0.009371
DUPD1	104.000000	0.000877
DUSP28	2.000000	0.001715
PPM1M	0.000000	0.003124
PTPDC1	0.000000	0.003524
CSPG5	0.000000	0.000317
ZNF330	64.000000	0.019267
GPRIN3	0.000000	0.002634
ZNF99	0.000000	0.000016
NPPC	0.000000	0.000056
PI4KAP1	0.000000	0.000440
PPIAL4G	37.000000	0.001472
PPIAL4C	0.000000	0.000294
EPHA10	2.000000	0.002496
KCNC4	47.000000	0.001440
KCNC3	0.000000	0.000743
PCDHB16	99.000000	0.000585
PCDHB10	0.000000	0.000229
PCDHB11	0.000000	0.000698
PCDHB13	0.000000	0.000452
ARID3C	0.000000	0.000357
RFX7	0.000000	0.001092
FAM45B	3.000000	0.001650
DCAF12L1	0.000000	0.000223
NAA11	0.000000	0.001627
JPH4	11.000000	0.001609
HSD3B2	0.000000	0.000802
PDE1C	101.000000	0.001780
PDE1B	0.000000	0.000004
CBLN4	10.000000	0.003329
PHKG1	0.000000	0.000086
PCDHA3	32.000000	0.000242
ZNF254	28.000000	0.000855
CPNE5	2491.000000	0.001982
RALGAPA2	1.000000	0.003900
CYB5D2	19.500000	0.000597
NPTX2	0.000000	0.000451
NPAS1	131.000000	0.006756
KERA	0.000000	0.000432
TMEM38A	0.000000	0.000532
CACNB2	0.000000	0.000762
TMCC3	1.000000	0.004058
ARHGAP42	52.000000	0.001501
PCDHA1	2.000000	0.000261
CHST3	1.000000	0.000610
CES2	0.000000	0.001301
C17orf104	0.000000	0.001528
LRRC58	0.000000	0.000231
NPTXR	51.000000	0.000950
FAM71F2	0.000000	0.000025
KANK4	14.500000	0.000979
PDK4	0.000000	0.002834
TH	0.000000	0.001594
ACSM1	0.000000	0.000067
TMEM200A	29.000000	0.001003
ZBTB42	71.500000	0.001405
VWA1	3.500000	0.000080
PLEKHH1	0.000000	0.000918
PTX3	4.000000	0.001563
VSIG1	6.000000	0.001725
TOX	1.000000	0.000428
EML6	0.000000	0.001318
TUBD1	0.000000	0.001272
FRMD1	8.000000	0.000406
C12orf4	0.000000	0.000096
GPR156	6.000000	0.002410
ZBTB39	0.000000	0.001595
GYPB	101.000000	0.001148
CLEC3A	0.000000	0.001859
ZNF28	0.000000	0.001400
ZNF669	17.000000	0.001550
ZNF573	0.000000	0.000771
ARHGEF35	0.000000	0.000214
DPYS	0.000000	0.000159
FAM172A	3.000000	0.001079
IGDCC4	45.500000	0.000673
NPB	0.000000	0.000871
TSPYL6	0.000000	0.003135
DIRAS2	1.000000	0.003432
KLHDC8B	0.000000	0.000672
PAPLN	0.000000	0.001220
N6AMT2	0.000000	0.000623
GCHFR	0.000000	0.000317
CAPN13	1.000000	0.000871
GNG3	0.000000	0.000266
ZNF664	0.000000	0.001749
LILRB3	92.000000	0.000130
LRRC34	0.000000	0.000019
RERG	0.000000	0.000015
TMEM184A	2208.000000	0.002840
LRRC4	2.000000	0.000291
LRRCC1	0.000000	0.000629
FGFRL1	3.000000	0.001798
KMO	0.000000	0.000241
STXBP6	0.000000	0.000441
ZNF658	0.000000	0.000910
ACOT12	6.000000	0.000306
LRRN2	2.000000	0.000708
ZSCAN29	3.000000	0.001668
SETDB2	0.000000	0.000528
MUC20	1.000000	0.000353
IZUMO1	0.000000	0.000786
ZNF517	0.000000	0.000955
ZYG11A	2.000000	0.000177
TMEM194B	0.000000	0.000688
FLRT1	0.000000	0.001117
FLRT3	0.000000	0.001178
SLC39A8	75.000000	0.002169
VNN2	1.000000	0.000461
C8G	0.000000	0.000078
MANSC1	25.500000	0.002316
FAM19A3	0.000000	0.001711
ZNF692	10.000000	0.001303
C3orf38	0.000000	0.001004
MGAT4C	0.000000	0.000608
ZNF595	0.000000	0.000974
MORN2	0.000000	0.000046
IFNA21	0.000000	0.000347
WDR5B	2.000000	0.003169
BHLHA15	0.000000	0.004028
PDLIM4	0.000000	0.001586
SLC39A9	616.000000	0.005990
LRRIQ1	0.000000	0.003321
CPNE4	87.000000	0.001377
SCN3B	431.000000	0.003177
TIGD3	0.000000	0.000355
AMZ1	0.000000	0.002250
THEM4	23.000000	0.002084
LYPD4	26.000000	0.002580
C16orf71	0.000000	0.001475
IL31RA	4.000000	0.000640
OSCP1	0.000000	0.000152
ARHGAP22	3.000000	0.002456
FAM196A	1.000000	0.001343
RUNDC1	0.000000	0.000833
CACNG5	1.000000	0.001112
PODXL2	175.000000	0.003267
C4orf26	0.000000	0.001599
COX18	0.000000	0.000337
EPDR1	31.000000	0.002300
TRAM2	0.000000	0.000872
MFSD4	2.000000	0.005845
METRN	5.000000	0.000654
ID4	3.000000	0.000649
APOM	4.000000	0.000586
CT45A2	0.000000	0.000404
FPR2	346.000000	0.001619
MMP26	0.000000	0.000483
ENGASE	1.000000	0.001380
ENDOU	0.000000	0.000315
CELA1	0.000000	0.000432
TPCN2	11.000000	0.001646
PAPL	0.000000	0.000648
CD83	1.000000	0.000933
RAET1E	0.000000	0.000596
NRN1	3.000000	0.000363
FZD7	187.500000	0.002751
ZNF732	0.000000	0.000389
ZNF430	38.000000	0.000662
PDGFD	0.000000	0.000808
LRRC27	0.000000	0.000630
FADS3	0.000000	0.002831
GDPD3	0.000000	0.000367
FZD3	0.000000	0.000599
ARL11	0.000000	0.001571
FAM19A1	0.000000	0.000018
SLC39A12	14.000000	0.004683
COX10	0.000000	0.000224
TMPRSS11B	4.000000	0.015046
SLC39A5	4.000000	0.001859
CHST6	28.500000	0.001340
C15orf27	0.000000	0.000942
SLC35F1	3.000000	0.003095
PCDHAC2	0.000000	0.000535
ADAM32	0.000000	0.000143
SLC17A2	0.000000	0.000758
CLEC14A	22.000000	0.003380
TMEM159	7.000000	0.000638
LYPD1	0.000000	0.001560
C1QL4	0.000000	0.000454
ACBD7	0.000000	0.000269
PCDHGA5	1.000000	0.000807
TMEM40	1.000000	0.000373
LRRC3	0.000000	0.000166
NAALAD2	0.000000	0.000187
TNFRSF19	0.000000	0.001249
CTBS	11.000000	0.000392
P2RX2	16.500000	0.001176
KIAA1586	2.000000	0.000878
ADAMTSL1	0.000000	0.001007
PHOSPHO2	0.000000	0.000108
ADAM30	0.000000	0.001011
SEC11C	66.000000	0.000330
CTSE	0.000000	0.000944
LOXL3	2.000000	0.001460
CHRNA3	4.000000	0.000309
ANO10	5.000000	0.003037
STS	36.000000	0.000731
SPATA19	0.000000	0.000275
GJB7	0.000000	0.001230
CRYL1	10.000000	0.002418
SLC35F5	2.000000	0.001674
PRG3	0.000000	0.000741
TRMT2B	0.000000	0.001349
AKIRIN1	0.000000	0.001265
LRRC36	0.000000	0.000805
PAQR4	0.000000	0.000478
SLC22A13	0.000000	0.000299
C7orf69	0.000000	0.000270
OTC	0.000000	0.004113
TRHDE	0.000000	0.000368
DEFB121	0.000000	0.000209
LRRTM1	0.000000	0.000509
ST8SIA3	0.000000	0.000671
PLA2G4E	0.000000	0.000201
KLHL33	49.000000	0.001863
CYP2B6	0.000000	0.000145
LRRC10	0.000000	0.001614
ENOSF1	0.000000	0.001195
KLHL10	18.000000	0.002012
ZNF354C	7.000000	0.000950
ZNF211	0.000000	0.000804
ATP6V0E1	52.000000	0.000478
FUT1	2.000000	0.000558
LZIC	23.000000	0.001118
ZNF708	1.000000	0.001043
ABHD5	0.000000	0.001471
ZNF284	0.000000	0.000537
GABRG2	0.000000	0.000930
CHIT1	0.000000	0.000573
TMED5	38.500000	0.003712
RCCD1	15.000000	0.002825
IL17RD	17.000000	0.000803
FCRL5	2182.000000	0.000311
MORN5	0.000000	0.000080
CLMN	104.000000	0.005053
FNDC5	204.000000	0.001847
FAM198A	0.000000	0.000021
NTN1	0.000000	0.001002
SLCO6A1	0.000000	0.006882
MSRA	52.000000	0.002342
GABRA6	0.000000	0.000038
RGS6	0.000000	0.001552
C12orf66	0.000000	0.000162
SLC2A14	22.000000	0.002230
SPRR1B	2.000000	0.001329
DNAI2	2.000000	0.002682
KLHDC8A	0.000000	0.001815
USH1G	0.000000	0.000773
MDM1	0.000000	0.000066
FUT3	88.000000	0.000325
ZNF416	0.000000	0.000752
CFHR3	0.000000	0.000134
IDO2	0.000000	0.000191
ZNF275	11.000000	0.001089
LRRN1	0.000000	0.000406
FITM2	5.000000	0.000390
MCF2L2	0.000000	0.001891
PLEKHB1	0.000000	0.000733
CYP8B1	1.000000	0.000554
ARG2	25.000000	0.000971
CPLX3	63.000000	0.000207
CHRM4	3.500000	0.002341
PCDHAC1	0.000000	0.000155
BMP5	0.000000	0.000081
ACOT6	0.000000	0.000111
WDR19	29.000000	0.000832
ACTR3C	0.000000	0.000337
DQX1	0.000000	0.000551
HS3ST2	4.000000	0.000560
KLHL34	0.000000	0.003717
BDH2	0.000000	0.003888
SMOX	0.000000	0.001126
SFTA2	0.000000	0.000123
NSUN3	25.000000	0.001473
CHCHD7	0.000000	0.001348
REEP2	303.000000	0.002355
RPS4Y2	0.000000	0.006923
GPR141	2.000000	0.000406
ZNF479	0.000000	0.000024
TKTL1	0.000000	0.000349
SLC37A3	12.000000	0.000990
ESAM	0.000000	0.000649
GPR155	1.000000	0.000025
C10orf107	4.000000	0.000879
GDF10	0.000000	0.000065
TMEM182	0.000000	0.000409
VIT	0.000000	0.000242
FAM78B	0.000000	0.000069
GREB1L	0.000000	0.001352
TEX261	0.000000	0.000003
GXYLT2	2.000000	0.001178
SYPL2	0.000000	0.000549
GGT5	0.000000	0.000092
FSTL4	0.000000	0.001368
ST6GAL1	24.000000	0.001199
SLC6A5	0.000000	0.001188
TTLL9	0.000000	0.001519
C10orf71	0.000000	0.000447
BBS12	0.000000	0.000181
B4GALT6	61.000000	0.000173
ZNF701	1.000000	0.000458
GXYLT1	18.000000	0.005991
TMEM108	0.000000	0.000329
TM4SF18	0.000000	0.000283
PRAMEF17	0.000000	0.000453
B4GALNT4	0.000000	0.000285
DEFB104A	0.000000	0.000138
FAHD2B	0.000000	0.001412
SERHL2	0.000000	0.000062
CCDC34	0.000000	0.000742
SLC44A5	60.500000	0.003457
ZDHHC13	30.000000	0.002550
RASGEF1B	0.000000	0.000520
SEMA6D	0.000000	0.001114
THSD4	6.000000	0.001455
B4GALNT1	0.000000	0.000911
TRPM3	14.000000	0.000700
SLC25A14	0.000000	0.001021
DEFA1B	0.000000	0.000139
CHL1	0.000000	0.000373
HMGCLL1	0.000000	0.000385
SRD5A1	0.000000	0.000814
ALDH1L1	0.000000	0.003007
C5orf46	0.000000	0.000346
ANKRD10	0.000000	0.000326
ARL13A	0.000000	0.000117
TEX15	1.000000	0.000931
AMBN	0.000000	0.000350
ZNF589	0.000000	0.001336
LRRC24	0.000000	0.000433
OMD	0.000000	0.000012
DSCR4	0.000000	0.000716
ASPA	0.000000	0.000280
PTH2	0.000000	0.000013
PRSS37	1.000000	0.000458
ANKRD30B	7.000000	0.001395
SPPL3	6075.000000	0.012960
GIMAP1	11.000000	0.000445
ILDR1	0.000000	0.000380
TMC6	3.000000	0.001078
NIPA2	2.000000	0.000205
WLS	56.500000	0.002380
ARSI	0.000000	0.000182
LPCAT4	2.000000	0.002876
CKLF	0.000000	0.000317
CPLX4	15.000000	0.001610
ZNF672	0.000000	0.000230
SLC43A1	41.500000	0.001032
CD69	0.000000	0.000121
ISCA2	16.000000	0.000830
GLT8D1	16.000000	0.001695
TTLL2	0.000000	0.000344
ZNF571	0.000000	0.000549
TMEM107	0.000000	0.001092
LMBRD1	187.500000	0.000780
ZNF221	76.000000	0.000112
SLC10A2	0.000000	0.000574
CD300E	0.000000	0.000121
CYP27C1	59.000000	0.000340
C9orf116	0.000000	0.000529
EXOC3L2	0.000000	0.000718
KLK4	2.000000	0.000326
GGTLC1	11.000000	0.000017
TAS2R8	0.000000	0.000031
SLC16A14	0.000000	0.000496
FCRL1	0.000000	0.000043
SYCP1	0.000000	0.001635
PROL1	0.000000	0.000055
C3orf70	0.000000	0.000253
GRASP	3.000000	0.000599
PTPRQ	0.000000	0.000423
C15orf26	0.000000	0.000360
CDADC1	0.000000	0.000312
ANKRD34A	0.000000	0.001670
PMFBP1	0.000000	0.000433
FAM188B	0.000000	0.005241
CCDC154	0.000000	0.000501
DACT3	0.000000	0.000410
TULP1	0.000000	0.000040
RCE1	0.000000	0.001227
FAM53B	0.000000	0.001828
KRT25	1.000000	0.001882
KRBA2	0.000000	0.000139
SLC7A6OS	0.000000	0.001865
MALAT1	0.000000	0.008254
ADAT1	0.000000	0.001153
GPR125	0.000000	0.001563
ARHGAP4	0.000000	0.001502
C17orf51	0.000000	0.000407
C2CD3	0.000000	0.002625
C2orf61	0.000000	0.000480
C2orf82	0.000000	0.001119
CEACAM19	0.000000	0.000388
CMTM8	4.000000	0.001213
CRIM1	0.000000	0.002007
DNASE1	0.000000	0.000356
FAM120AOS	0.000000	0.000598
FAM168B	92.000000	0.001576
FAM19A2	3.000000	0.001608
KIAA1644	168.500000	0.001605
LRRC61	0.000000	0.001369
LRRTM3	6.000000	0.000774
MDGA2	0.000000	0.000423
MSTO2P	0.000000	0.000431
PAPD7	0.000000	0.001661
PERP	0.000000	0.000487
PTCH2	0.000000	0.000967
SLC26A10	0.000000	0.000883
SLC35D1	0.000000	0.000991
SLC35D2	0.000000	0.001296
SLC7A5P2	0.000000	0.000800
SLC7A6	1.000000	0.002087
SNHG12	0.000000	0.000498
SNORA23	0.000000	0.000361
SNORD16	0.000000	0.000470
SNORD17	0.000000	0.000365
SNORD18B	0.000000	0.000470
SNORD20	0.000000	0.000470
SNORD25	0.000000	0.000664
SNORD26	0.000000	0.000664
SNORD61	0.000000	0.000470
SPAG17	0.000000	0.002908
SRRM3	0.000000	0.000561
STK17A	0.000000	0.002061
TMEM141	0.000000	0.000357
ZCCHC24	101.000000	0.000979
ZDHHC14	0.000000	0.000657
ZNF713	2.000000	0.000583
DMRTC1	0.000000	0.000140
FAM71E1	0.000000	0.000325
PNCK	0.000000	0.000053
COL27A1	0.000000	0.000453
FAM184B	0.000000	0.000265
OCM	0.000000	0.000210
CLCA4	0.000000	0.000571
PAQR5	0.000000	0.000613
EDDM3B	243.500000	0.000852
SPANXC	1.000000	0.000414
AQP10	1.000000	0.001226
CMTM7	76.000000	0.000836
TMEM86A	2.000000	0.000720
TMEM74	1.000000	0.003079
ZDHHC15	156.000000	0.001784
PPAPDC1A	2.000000	0.001108
ZNF25	0.000000	0.001026
VSTM1	1.000000	0.000947
LIMD2	0.000000	0.002052
ZBED3	0.000000	0.000781
C2orf40	0.000000	0.000148
UFSP1	9.000000	0.001307
CYP26A1	0.000000	0.000152
RPL13AP3	0.000000	0.004134
C6orf163	0.000000	0.000006
MUM1L1	0.000000	0.000350
ATP6V0A4	19.000000	0.001004
ARHGAP6	0.000000	0.000885
NCAM2	0.000000	0.002920
PMS2L2	0.000000	0.000229
SLC22A3	0.000000	0.000829
ZNF236	0.000000	0.001497
PSCA	4.000000	0.001973
TSPAN9	0.000000	0.001695
ABHD2	0.000000	0.000652
IGSF9B	0.000000	0.000550
SLC9A8	2.000000	0.001166
FAM19A5	1.000000	0.000346
FAM149A	0.000000	0.000332
CPAMD8	0.000000	0.000371
