gene	log2FC	pvalue	FDR
PSAP	-0.11300465708989904	0.019978869152376857	0.031846923476374515
KIAA0831	-0.19564609206054762	2.0768119221364496e-05	5.4256711465814746e-05
SPPL2A	-0.15824835495830492	0.02037338032418122	0.03240419981899627
SLC46A1	0.46703643033673004	7.920481924389505e-09	3.574742423349881e-08
TGFBR2	-0.9093754402224263	1.531992837429192e-12	1.3851662360383077e-11
ITGA8	-1.7312749382144084	5.2351633411177265e-08	2.0840935967497237e-07
ITGA9	-1.596970651838122	5.830721507483998e-13	5.829648697639015e-12
STK40	-0.22909907321594503	0.0001687937929215806	0.00038193856786836096
MYO3B	-0.8186744284831611	0.00011151398366163061	0.00026023920430204024
ATP2A1	-0.9628667670682729	0.0017565117687520677	0.0033525354573673122
ATP2A2	-0.37527977293790293	8.311830449525623e-07	2.708634882322173e-06
ATP2A3	-0.8889964859437658	4.233570336241471e-06	1.2345168342976201e-05
ITGA1	-1.20201060395428	1.322864774401633e-10	8.220065390621468e-10
ITGA2	-1.5012075996292875	2.354032659342906e-16	5.096340028234802e-15
ITGA3	-0.9802416898362623	9.769506298149642e-23	1.0308251888183524e-20
ITGA4	-0.1831870636391697	0.3292018318558646	0.3945484680866273
ITGA5	-1.0437845690454104	8.130018086762606e-08	3.1276827103340183e-07
ITGA6	-0.5110584800741442	4.561828794472808e-08	1.8267485386267678e-07
ITGA7	-0.9385665585418668	5.14414540608032e-07	1.7351512189100223e-06
TRHR	0.006946918443002777	0.7092451521061938	0.7614044275740909
LOC100132288	0.5029438214396063	0.0014599422421020145	0.0028302983030975195
DENND4A	-0.186618945010812	0.008115374925548544	0.0138938082373758
DENND4B	0.25702897744826103	2.790744446744324e-05	7.148199539763685e-05
DENND4C	-0.2657015523632982	1.0364527391135469e-05	2.847363086118814e-05
SWAP70	-0.3089385619400584	4.742981490655546e-06	1.3749459279926505e-05
RARRES1	-1.2293836654309587	5.6788443893835065e-09	2.6207083152365158e-08
LOC100132287	0.471664928946546	4.2830959342541836e-05	0.00010651873366927796
PHLDA3	-0.7958172150139085	6.496107530367754e-14	7.995435633073245e-13
PHLDA2	-0.040814334260114826	0.822758808720648	0.8635193368591021
TACO1	0.1560685742971888	0.0006970650378608283	0.0014282999305187559
PMM1	0.43819372876119544	1.0132519705748643e-10	6.433277006158619e-10
GAP43	0.08429709607661362	0.7456362988764542	0.7936900388040454
NENF	0.08287781896818203	0.3381995822192829	0.40359647079819555
SQLE	-0.2341617547111401	0.03197578189101072	0.04891089273783083
MRPL28	0.25698820667284394	4.0086100743759806e-05	9.994396487340711e-05
LOC100289341	-0.207559800741425	0.009366402700143486	0.015865658439083448
FBXL13	-0.16289682576459752	0.07538087617220983	0.10713212530921622
FBXL12	-0.21358086963236822	1.726631983512373e-09	8.68349671300901e-09
FBXL15	0.39557618937286954	5.134190268905369e-07	1.7323309482292316e-06
CYP27B1	0.7362952038924928	9.762041959188522e-07	3.1519272730974706e-06
FBXL17	-0.32258316342292126	2.1445825305846114e-10	1.286276100573596e-09
FBXL16	-0.34356331479764535	0.11312225272261697	0.15421633750494246
FAM169A	-0.8066156703737954	3.223740084795982e-16	6.737616777223603e-15
FAM116B	0.41996354649366463	1.4208020191689465e-09	7.2664829855661694e-09
FAM116A	-0.31332010349089323	9.266254981859544e-09	4.140857695018483e-08
FAM169B	0.02957282205746059	0.6154942191360311	0.6748578665829688
RALGAPA2	0.6544720729070104	9.312883560270973e-06	2.5747244602651982e-05
GHDC	0.08673993666974944	0.2557858575568055	0.31770065142026993
H19	-1.9177092678405865	3.7096649889674685e-08	1.507164078508353e-07
SDK2	0.18125054062403834	0.17331142097130547	0.225412700229314
GRP	-0.49836894501081197	0.0887314905447802	0.12420580103563515
TPRN	1.0583232777262808	1.402155564040249e-20	9.38738190859688e-19
THSD4	-1.0387845613222293	1.778465830365009e-08	7.6246022265905e-08
KIAA0895L	0.6982385773864692	8.845880233947669e-11	5.681857351214141e-10
CHST9	-2.004388531047259	1.7942350863324126e-19	8.744281129264872e-18
CHST8	0.8878969493358042	0.00035274697101767797	0.0007565924770120631
COL4A5	-0.6531655236329907	9.591080149196574e-13	9.071876332590806e-12
COL4A4	-0.919259476367011	1.389754169253138e-06	4.389377597048272e-06
COL4A3	-0.6379047111522995	0.0019486189196135759	0.0036914049883842327
COL4A2	-0.5542860518999024	0.0007788505000427591	0.0015830460509565563
COL4A1	-0.5074554216867426	0.0017267202470589388	0.0033021283908211416
SLC35D2	0.3317194084028383	8.486975186967108e-08	3.251196557347851e-07
CHST1	0.06746455050972688	0.48292607627214823	0.5511909889651025
ZNF879	-0.49210755329009004	2.1447389731360982e-11	1.5355087720713516e-10
CHST3	-1.2375578622180914	1.1044829655667532e-16	2.620856085104689e-15
CHST2	-1.5567371485943706	5.942498258552925e-21	4.248886254865341e-19
CHST5	0.3613354031510676	2.7889026591279136e-05	7.14591381555281e-05
CHST4	-0.9345555220883536	1.1740477157623024e-08	5.172091842279976e-08
CHST7	-0.060764828544948024	0.4971464322347582	0.564634489029925
CHST6	-1.3110451729996937	1.9175987300614603e-12	1.7040443988804538e-11
ITGAX	0.9963511121408724	2.4662913237700933e-08	1.03369279239234e-07
OR8J1	0.0013544176706827308	0.31779712550490075	0.3830766592709937
SNORD115-17	0.0	1.0	1.0
BCL2A1	0.2686365925239418	0.13219408899016735	0.177500044371774
GPSM2	-0.7793482159406864	8.871015225934968e-16	1.694379498690004e-14
HLCS	0.44950230923694967	6.715303040473615e-11	4.388569659883779e-10
NOG	-1.1413122181031818	7.887803387842014e-10	4.250106456076698e-09
LIPG	-1.6549724745134373	2.6012455140328776e-07	9.238671975983435e-07
ITGAV	-0.1450799737411117	0.04703191510856393	0.06975202693775556
HIBCH	-0.02356862835958573	0.615413709824346	0.6748376751458977
ZNF703	0.0922900911337603	0.3668210522786721	0.4339404806971382
ITGAL	0.05032455205437447	0.7732347032842145	0.8189900382341897
ITGAM	-0.1880196169292594	0.2612877649459726	0.32386809186049614
LOC286359	0.04721306765523633	0.0001996446796539421	0.00044700007797260875
HLF	-1.304755491195552	1.7095238201058008e-15	3.0358014504754645e-14
NOV	-0.12381556224900336	0.4672196482726051	0.5358530115477704
FAM134C	0.1174765523632928	0.02928607489615372	0.045155375846806935
FAM134B	0.04576093605188625	0.6847145879877161	0.7389749892999502
FAM134A	0.15579318041397094	6.964860913956535e-05	0.00016802243820838983
SERPING1	-0.6706002085264142	2.9514049777857128e-08	1.2219378780409572e-07
SMAD9	-0.9509382298424427	2.019404586659948e-10	1.218594616758485e-09
TRERF1	-1.113629270929871	4.536563314669525e-19	1.974622432501157e-17
LOC653501	-0.37575440222428025	1.8692009993840485e-06	5.776080881804333e-06
LRPAP1	0.011126019462459169	0.8511277184952312	0.8890865094777174
LQK1	0.0032489496447354327	0.9852666479778309	1.0
SMAD6	-0.9225137241272758	3.459957820394152e-12	2.92174215944395e-11
SMAD7	-0.5288662032746352	5.896077980772538e-10	3.2543715335213788e-09
GOLPH3L	0.11210113531047305	0.04616819875716046	0.06857400356605438
SMAD1	-0.3302016527649112	2.153619285012646e-09	1.0658257918723787e-08
AFTPH	0.09004820821748538	0.08283604227120615	0.11676551328190253
SMAD3	-0.5806628127896172	4.712718333416233e-13	4.83187007995921e-12
MUS81	0.08828901760889707	0.02788309781715883	0.04315487141510711
AMMECR1L	0.0370064565956163	0.3185014994557481	0.3837980148669554
IL1RAPL1	0.6742845458758091	0.00023029567379870709	0.0005094348428341845
TMPRSS11B	-0.07590304294099474	0.27483855012764047	0.3382724080166701
IGF2R	0.24857407321593428	0.007874008804459856	0.013499720411243055
TMPRSS11D	-0.896823779734322	0.000542929258035121	0.0011327616003696862
TMPRSS11F	0.3429884692616618	0.01259573794498696	0.0208833684189349
ZC3H10	-0.12954748995983767	0.0015386692142788953	0.0029686236500591216
RAD21L1	-0.4582580166821131	0.009451733453855532	0.015995241229601668
IL1RAPL2	-0.8138052903923393	5.823380057488611e-07	1.9461406661988382e-06
SLC36A3	-0.13004868705591596	0.03285134908229469	0.05013036532243452
CKS1B	-0.2753469802286128	8.854253788739326e-06	2.4548438677524918e-05
SLC36A1	0.5925292091442778	3.203006798557937e-05	8.102951090951504e-05
ST13	-0.07546797961075669	0.03417879593905996	0.05195176982737114
RPL31P11	0.01568955823293372	0.9225212498283162	0.9498321057294073
C14orf115	-0.039150084955205555	0.7471821137468055	0.7950240074603762
ZC3H15	-0.09720831016372422	0.007964170286654783	0.013645688581958722
TMEM213	-2.311950092678405	1.3835520868988538e-10	8.572659110841928e-10
C14orf118	-0.43559508032128935	2.7095172550251345e-07	9.598120445767002e-07
ARTN	-0.10229066265060283	0.3385444517913556	0.4039193217771932
ART1	-0.25016533055298124	0.06519783855999596	0.09389413493103375
HRH3	0.4556494902687662	0.003364279991984464	0.00613164429865624
ART3	-0.5791049119555156	0.00130478916661507	0.002550440406973486
HERC2P2	0.6971664735866572	9.268501701016046e-07	3.0023867805258535e-06
ART5	-0.7978204742045092	2.5443467117792082e-08	1.0627194490244596e-07
ART4	0.2145952425084965	0.2067812992770388	0.2632422584681806
RNF111	-0.390837148594386	5.995210616868475e-13	5.9721309792966625e-12
TCEA2	-0.043466991041093195	0.432806707827883	0.5011695756202293
TCEA3	0.6194503861600342	1.0791140882952721e-10	6.826433010240407e-10
TCEA1	0.033857213469264735	0.4388180854478201	0.5070247663881469
MGC57346	-0.06133049119555256	0.23779900080964653	0.2976047375402163
COX4I2	-0.030229857893110612	0.857828986331638	0.8947106932295816
COX4I1	-0.10229596076615799	0.14789816266662692	0.19623455400572595
BFAR	-0.00642696169293977	0.841803266709344	0.880785395455584
ZC3H18	-0.1575752008032083	3.856328614307785e-05	9.645702964395168e-05
TMEM212	0.2183597003398205	0.0028174990718104346	0.005204926043249329
SNORD115-13	0.02769571362372565	0.28123368629830087	0.34536132233784567
TCEB3B	0.04081945474204507	0.30149618154208946	0.3673798072653244
SIPA1	0.08885563021316045	0.17586550067716353	0.2282429258848117
CRTAM	-0.09157377201112205	0.5864147428413342	0.6480076690594428
EDA	-0.29317567191844685	0.0014868542221192203	0.0028773382631751576
OR6P1	0.002284738955823293	0.15983879392167039	0.21001227493801006
CCDC116	0.4801154309545881	9.830398971452746e-06	2.707470248903914e-05
CADPS2	-0.016137017299968193	0.7643970607181065	0.8104846103301836
CCDC114	0.26151194006795997	0.10289822039976448	0.14155669105122032
CCDC115	-0.32072199567500803	4.118042348072915e-09	1.938279958374034e-08
CCDC112	0.36897534754402184	3.9236227387849846e-07	1.3545721704293269e-06
CCDC113	-0.061256564720417295	0.28076323942685094	0.3449005183780961
CCDC110	0.9921089589125724	3.5699339775657465e-15	5.860731490662317e-14
CCDC111	-0.3086189836268174	2.0950796830692917e-06	6.433830459337967e-06
LEO1	0.4304836113685493	8.434463554144927e-14	1.0196412670350064e-12
ATP1A4	-1.4960823061476685	5.658682291143567e-07	1.896932731034802e-06
ATP1A3	-0.0580685511275858	0.7508086896389239	0.7984919110476393
ATP1A2	-2.1619681495211562	4.676212343617787e-18	1.5494230411718935e-16
ATP1A1	-0.30560782360210226	0.0023286943215871593	0.004348496544159665
