gene	betweenness_norm	eigenvector_norm	betweenness_tumor	eigenvector_tumor	diff_betweenness	diff_eigenvector	rank_bet	rank_eig	ensemble_score	final_rank	delta_betweenness	delta_eigenvector
CCNJ	0.0	0.000296	0.0	0.000211	0.0	8.499999999999998e-05	0.17176339285714284	0.39296875	0.06749764578683035	6500	0.0	-8.499999999999998e-05
PEG10	0.0	0.008024	0.0	0.008108	0.0	8.400000000000074e-05	0.17176339285714284	0.3928013392857143	0.067468890754544	6501	0.0	8.400000000000074e-05
ANKAR	0.0	0.000702	0.0	0.000618	0.0	8.400000000000009e-05	0.17176339285714284	0.3925223214285714	0.06742096570073342	6502	0.0	-8.400000000000009e-05
RIBC1	0.0	0.000914	0.0	0.00083	0.0	8.399999999999998e-05	0.17176339285714284	0.39207589285714284	0.06734428561463647	6503	0.0	-8.399999999999998e-05
AIF1	0.0	0.000786	0.0	0.00087	0.0	8.399999999999998e-05	0.17176339285714284	0.39207589285714284	0.06734428561463647	6504	0.0	8.399999999999998e-05
THRB	0.0	0.002217	0.0	0.002133	0.0	8.399999999999987e-05	0.17176339285714284	0.3912946428571429	0.06721009546396683	6505	0.0	-8.399999999999987e-05
MFSD4	2.0	0.005845	2.0	0.005929	0.0	8.399999999999987e-05	0.17176339285714284	0.3912946428571429	0.06721009546396683	6506	0.0	8.399999999999987e-05
ASAP3	1.0	0.001532	1.0	0.001448	0.0	8.399999999999987e-05	0.17176339285714284	0.3912946428571429	0.06721009546396683	6507	0.0	-8.399999999999987e-05
TKTL1	0.0	0.000349	2.0	0.000368	2.0	1.8999999999999974e-05	0.4295200892857143	0.15647321428571428	0.06720838897082271	6508	2.0	1.8999999999999974e-05
IWS1	0.0	0.011754	0.0	0.011838	0.0	8.3999999999999e-05	0.17176339285714284	0.39073660714285713	0.06711424535634565	6509	0.0	8.3999999999999e-05
C20orf85	4.0	0.000525	1.0	0.000542	3.0	1.699999999999998e-05	0.46238839285714284	0.144921875	0.06701019287109375	6510	-3.0	1.699999999999998e-05
C14orf142	0.0	0.000942	0.0	0.000859	0.0	8.300000000000007e-05	0.17176339285714284	0.38967633928571427	0.06693213015186543	6511	0.0	-8.300000000000007e-05
CDRT1	0.0	0.000902	0.0	0.000819	0.0	8.300000000000007e-05	0.17176339285714284	0.38967633928571427	0.06693213015186543	6512	0.0	-8.300000000000007e-05
ACOXL	0.0	0.000237	0.0	0.00032	0.0	8.300000000000004e-05	0.17176339285714284	0.3893973214285714	0.06688420509805484	6513	0.0	8.300000000000004e-05
LOC100272216	0.0	0.000397	0.0	0.000314	0.0	8.300000000000001e-05	0.17176339285714284	0.38911830357142857	0.06683628004424426	6514	0.0	-8.300000000000001e-05
ESPNL	0.0	0.000531	0.0	0.000448	0.0	8.300000000000001e-05	0.17176339285714284	0.38911830357142857	0.06683628004424426	6515	0.0	-8.300000000000001e-05
FAM84A	0.0	0.000171	0.0	0.000254	0.0	8.299999999999998e-05	0.17176339285714284	0.3888392857142857	0.06678835499043367	6516	0.0	8.299999999999998e-05
GSDMD	6.0	0.001564	8.0	0.001583	2.0	1.899999999999992e-05	0.4295200892857143	0.15546875	0.06677695138113839	6517	2.0	1.899999999999992e-05
SLC36A1	0.0	0.001126	0.0	0.001209	0.0	8.299999999999996e-05	0.17176339285714284	0.38822544642857143	0.06668291987205038	6518	0.0	8.299999999999996e-05
CARD6	0.0	0.0005	0.0	0.000583	0.0	8.299999999999996e-05	0.17176339285714284	0.38822544642857143	0.06668291987205038	6519	0.0	8.299999999999996e-05
USP17L2	0.0	0.00164	0.0	0.001557	0.0	8.299999999999996e-05	0.17176339285714284	0.38822544642857143	0.06668291987205038	6520	0.0	-8.299999999999996e-05
ATP9B	0.0	0.000999	0.0	0.001082	0.0	8.299999999999996e-05	0.17176339285714284	0.38822544642857143	0.06668291987205038	6521	0.0	8.299999999999996e-05
MATN4	0.0	0.000527	0.0	0.00061	0.0	8.299999999999996e-05	0.17176339285714284	0.38822544642857143	0.06668291987205038	6522	0.0	8.299999999999996e-05
ASAP2	0.0	0.003808	2.0	0.00379	2.0	1.800000000000022e-05	0.4295200892857143	0.15452008928571428	0.06636948254643654	6523	2.0	-1.800000000000022e-05
MRGPRF	0.0	0.00092	0.0	0.000838	0.0	8.200000000000004e-05	0.17176339285714284	0.38621651785714284	0.06633785948461415	6524	0.0	-8.200000000000004e-05
SIM2	0.0	0.001848	0.0	0.00193	0.0	8.200000000000004e-05	0.17176339285714284	0.38621651785714284	0.06633785948461415	6525	0.0	8.200000000000004e-05
ACOX3	0.0	0.001987	0.0	0.002069	0.0	8.200000000000004e-05	0.17176339285714284	0.38621651785714284	0.06633785948461415	6526	0.0	8.200000000000004e-05
MITD1	0.0	0.001232	0.0	0.001314	0.0	8.200000000000004e-05	0.17176339285714284	0.38621651785714284	0.06633785948461415	6527	0.0	8.200000000000004e-05
WISP3	0.0	0.000551	0.0	0.000633	0.0	8.200000000000004e-05	0.17176339285714284	0.38621651785714284	0.06633785948461415	6528	0.0	8.200000000000004e-05
CTBS	11.0	0.000392	12.0	0.000414	1.0	2.1999999999999993e-05	0.3770089285714286	0.17583705357142856	0.06629213917012118	6529	1.0	2.1999999999999993e-05
TRPT1	1.0	0.000603	0.0	0.000625	1.0	2.1999999999999993e-05	0.3770089285714286	0.17583705357142856	0.06629213917012118	6530	-1.0	2.1999999999999993e-05
TMEM37	0.0	0.000233	0.0	0.000315	0.0	8.200000000000001e-05	0.17176339285714284	0.38515625	0.06615574428013392	6531	0.0	8.200000000000001e-05
CHST9	0.0	0.000335	0.0	0.000417	0.0	8.199999999999999e-05	0.17176339285714284	0.3849888392857143	0.06612698924784757	6532	0.0	8.199999999999999e-05
ZNF230	0.0	0.00043	0.0	0.000512	0.0	8.199999999999999e-05	0.17176339285714284	0.3849888392857143	0.06612698924784757	6533	0.0	8.199999999999999e-05
ARHGAP26	76.0	0.00295	30.0	0.002941	46.0	8.999999999999894e-06	0.7309151785714286	0.09045758928571429	0.06611682502590881	6534	-46.0	-8.999999999999894e-06
AEN	0.0	0.001319	0.0	0.001401	0.0	8.199999999999982e-05	0.17176339285714284	0.3845982142857143	0.06605989417251275	6535	0.0	8.199999999999982e-05
ARHGAP4	0.0	0.001502	0.0	0.001584	0.0	8.199999999999982e-05	0.17176339285714284	0.3845982142857143	0.06605989417251275	6536	0.0	8.199999999999982e-05
ADRBK2	0.0	0.001946	0.0	0.002028	0.0	8.199999999999982e-05	0.17176339285714284	0.3845982142857143	0.06605989417251275	6537	0.0	8.199999999999982e-05
CHRNA9	0.0	0.001515	1.0	0.001537	1.0	2.1999999999999884e-05	0.3770089285714286	0.17472098214285714	0.06587137027662628	6538	1.0	2.1999999999999884e-05
PRAP1	0.0	0.000949	0.0	0.00103	0.0	8.100000000000013e-05	0.17176339285714284	0.3834263392857143	0.06585860894650829	6539	0.0	8.100000000000013e-05
RNF113B	0.0	0.000811	0.0	0.00073	0.0	8.100000000000002e-05	0.17176339285714284	0.3829799107142857	0.06578192886041134	6540	0.0	-8.100000000000002e-05
RPH3AL	0.0	0.000851	0.0	0.000932	0.0	8.100000000000002e-05	0.17176339285714284	0.3829799107142857	0.06578192886041134	6541	0.0	8.100000000000002e-05
NBL1	5.0	0.000322	1.0	0.000307	4.0	1.500000000000004e-05	0.485546875	0.1353794642857143	0.06573307582310269	6542	-4.0	-1.500000000000004e-05
ATP5S	4.0	0.000593	0.0	0.000608	4.0	1.500000000000004e-05	0.485546875	0.1353794642857143	0.06573307582310269	6543	-4.0	1.500000000000004e-05
EXOC3L2	0.0	0.000718	4.0	0.000703	4.0	1.500000000000004e-05	0.485546875	0.1353794642857143	0.06573307582310269	6544	4.0	-1.500000000000004e-05
TLR7	0.0	0.000125	0.0	0.000206	0.0	8.099999999999999e-05	0.17176339285714284	0.3825892857142857	0.06571483378507652	6545	0.0	8.099999999999999e-05
ANXA10	0.0	0.000488	0.0	0.000569	0.0	8.099999999999996e-05	0.17176339285714284	0.38236607142857143	0.06567649374202805	6546	0.0	8.099999999999996e-05
MYCT1	0.0	0.000255	0.0	0.000336	0.0	8.099999999999996e-05	0.17176339285714284	0.38236607142857143	0.06567649374202805	6547	0.0	8.099999999999996e-05
PTCD2	0.0	0.00116	0.0	0.001079	0.0	8.099999999999991e-05	0.17176339285714284	0.38203125	0.06561898367745535	6548	0.0	-8.099999999999991e-05
RAB43	0.0	0.002105	0.0	0.002024	0.0	8.099999999999991e-05	0.17176339285714284	0.38203125	0.06561898367745535	6549	0.0	-8.099999999999991e-05
ACSS2	0.0	0.003293	0.0	0.003373	0.0	8.000000000000021e-05	0.17176339285714284	0.381640625	0.06555188860212054	6550	0.0	8.000000000000021e-05
THYN1	1.0	0.002394	0.0	0.002415	1.0	2.1000000000000185e-05	0.3770089285714286	0.17377232142857144	0.06551371671715561	6551	-1.0	2.1000000000000185e-05
NTN1	0.0	0.001002	0.0	0.000922	0.0	8.00000000000001e-05	0.17176339285714284	0.38136160714285716	0.06550396354830995	6552	0.0	-8.00000000000001e-05
ZNF578	2.0	0.000701	0.0	0.000683	2.0	1.8000000000000004e-05	0.4295200892857143	0.15239955357142856	0.065458669857103	6553	-2.0	-1.8000000000000004e-05
GABRQ	0.0	0.000463	0.0	0.000543	0.0	7.999999999999999e-05	0.17176339285714284	0.3806361607142857	0.06537935840840241	6554	0.0	7.999999999999999e-05
SPANXN3	0.0	0.001209	0.0	0.001129	0.0	7.999999999999999e-05	0.17176339285714284	0.3806361607142857	0.06537935840840241	6555	0.0	-7.999999999999999e-05
SBK2	0.0	0.000579	0.0	0.000659	0.0	7.999999999999999e-05	0.17176339285714284	0.3806361607142857	0.06537935840840241	6556	0.0	7.999999999999999e-05
TGM5	0.0	0.001426	0.0	0.001346	0.0	7.999999999999999e-05	0.17176339285714284	0.3806361607142857	0.06537935840840241	6557	0.0	-7.999999999999999e-05
SMC1B	0.0	0.000652	0.0	0.000572	0.0	7.999999999999999e-05	0.17176339285714284	0.3806361607142857	0.06537935840840241	6558	0.0	-7.999999999999999e-05
ACBD6	0.0	0.000632	0.0	0.000712	0.0	7.999999999999999e-05	0.17176339285714284	0.3806361607142857	0.06537935840840241	6559	0.0	7.999999999999999e-05
SLC25A37	0.0	0.000296	0.0	0.000376	0.0	7.999999999999999e-05	0.17176339285714284	0.3806361607142857	0.06537935840840241	6560	0.0	7.999999999999999e-05
ZNHIT6	23.5	0.003668	17.0	0.003654	6.5	1.399999999999969e-05	0.5271205357142857	0.12393973214285714	0.06533117800342794	6561	-6.5	-1.399999999999969e-05
DBF4	1.0	0.000947	0.0	0.000926	1.0	2.1000000000000077e-05	0.3770089285714286	0.17327008928571427	0.0653243707150829	6562	-1.0	-2.1000000000000077e-05
PARP8	0.0	0.002298	0.0	0.002378	0.0	7.999999999999978e-05	0.17176339285714284	0.38002232142857145	0.06527392329001913	6563	0.0	7.999999999999978e-05
TIGIT	1.0	0.000381	0.0	0.000402	1.0	2.1000000000000023e-05	0.3770089285714286	0.17276785714285714	0.0651350247130102	6564	-1.0	2.1000000000000023e-05
GNG13	2.0	0.000345	1.0	0.000366	1.0	2.1000000000000023e-05	0.3770089285714286	0.17276785714285714	0.0651350247130102	6565	-1.0	2.1000000000000023e-05
KLHDC8A	0.0	0.001815	0.0	0.001894	0.0	7.900000000000008e-05	0.17176339285714284	0.3789620535714286	0.0650918080855389	6566	0.0	7.900000000000008e-05
GLB1L3	0.0	0.000663	0.0	0.000742	0.0	7.900000000000008e-05	0.17176339285714284	0.3789620535714286	0.0650918080855389	6567	0.0	7.900000000000008e-05
LHX8	0.0	0.00105	0.0	0.001129	0.0	7.900000000000008e-05	0.17176339285714284	0.3789620535714286	0.0650918080855389	6568	0.0	7.900000000000008e-05
MIER3	0.0	0.001198	0.0	0.001119	0.0	7.900000000000008e-05	0.17176339285714284	0.3789620535714286	0.0650918080855389	6569	0.0	-7.900000000000008e-05
PPIP5K1	2.0	0.002064	2.0	0.001985	0.0	7.900000000000008e-05	0.17176339285714284	0.3789620535714286	0.0650918080855389	6570	0.0	-7.900000000000008e-05
TMEM168	0.0	0.001155	0.0	0.001076	0.0	7.900000000000008e-05	0.17176339285714284	0.3789620535714286	0.0650918080855389	6571	0.0	-7.900000000000008e-05
WDR27	0.0	0.001399	0.0	0.00132	0.0	7.900000000000008e-05	0.17176339285714284	0.3789620535714286	0.0650918080855389	6572	0.0	-7.900000000000008e-05
BAK1	1.0	0.001982	1.0	0.002061	0.0	7.900000000000008e-05	0.17176339285714284	0.3789620535714286	0.0650918080855389	6573	0.0	7.900000000000008e-05
RASA4	0.0	0.001436	0.0	0.001357	0.0	7.900000000000008e-05	0.17176339285714284	0.3789620535714286	0.0650918080855389	6574	0.0	-7.900000000000008e-05
TMEM38A	0.0	0.000532	0.0	0.000453	0.0	7.900000000000002e-05	0.17176339285714284	0.37790178571428573	0.06490969288105868	6575	0.0	-7.900000000000002e-05
CYP46A1	0.0	9.2e-05	0.0	0.000171	0.0	7.900000000000001e-05	0.17176339285714284	0.3776785714285714	0.0648713528380102	6576	0.0	7.900000000000001e-05
ZNF502	0.0	0.000226	0.0	0.000305	0.0	7.9e-05	0.17176339285714284	0.3775669642857143	0.06485218281648597	6577	0.0	7.9e-05
NICN1	0.0	0.000434	0.0	0.000355	0.0	7.899999999999997e-05	0.17176339285714284	0.37723214285714285	0.06479467275191327	6578	0.0	-7.899999999999997e-05
B3GNT9	0.0	0.000547	0.0	0.000468	0.0	7.899999999999997e-05	0.17176339285714284	0.37723214285714285	0.06479467275191327	6579	0.0	-7.899999999999997e-05
LENEP	0.0	0.000613	0.0	0.000692	0.0	7.899999999999997e-05	0.17176339285714284	0.37723214285714285	0.06479467275191327	6580	0.0	7.899999999999997e-05
ALPI	0.0	0.003455	0.0	0.003377	0.0	7.800000000000038e-05	0.17176339285714284	0.3763950892857143	0.0646508975904815	6581	0.0	-7.800000000000038e-05
KLHL35	1.0	0.000176	2.0	0.000155	1.0	2.0999999999999995e-05	0.3770089285714286	0.17131696428571427	0.06458802515146683	6582	1.0	-2.0999999999999995e-05
ISM2	0.0	0.000675	0.0	0.000597	0.0	7.800000000000005e-05	0.17176339285714284	0.37594866071428573	0.06457421750438457	6583	0.0	-7.800000000000005e-05
SYTL1	0.0	0.000455	0.0	0.000533	0.0	7.800000000000005e-05	0.17176339285714284	0.37594866071428573	0.06457421750438457	6584	0.0	7.800000000000005e-05
ZNF334	0.0	0.000187	0.0	0.000265	0.0	7.8e-05	0.17176339285714284	0.3756696428571429	0.06452629245057398	6585	0.0	7.8e-05
C19orf12	0.0	0.000222	0.0	0.0003	0.0	7.799999999999997e-05	0.17176339285714284	0.37544642857142857	0.0644879524075255	6586	0.0	7.799999999999997e-05
MARCH10	0.0	0.001238	0.0	0.00116	0.0	7.799999999999994e-05	0.17176339285714284	0.374609375	0.06434417724609375	6587	0.0	-7.799999999999994e-05
FLVCR2	0.0	0.000729	0.0	0.000807	0.0	7.799999999999994e-05	0.17176339285714284	0.374609375	0.06434417724609375	6588	0.0	7.799999999999994e-05
ABCB5	0.0	0.000598	0.0	0.000676	0.0	7.799999999999994e-05	0.17176339285714284	0.374609375	0.06434417724609375	6589	0.0	7.799999999999994e-05
FKBP11	0.0	0.003577	0.0	0.003499	0.0	7.799999999999994e-05	0.17176339285714284	0.374609375	0.06434417724609375	6590	0.0	-7.799999999999994e-05
NKIRAS1	0.0	0.000897	0.0	0.000975	0.0	7.799999999999994e-05	0.17176339285714284	0.374609375	0.06434417724609375	6591	0.0	7.799999999999994e-05
ZFP42	0.0	0.002093	0.0	0.00217	0.0	7.700000000000025e-05	0.17176339285714284	0.3737165178571429	0.06419081707389987	6592	0.0	7.700000000000025e-05
MAN2B1	4.0	0.003839	2.0	0.003856	2.0	1.7000000000000088e-05	0.4295200892857143	0.14916294642857142	0.06406848206812021	6593	-2.0	1.7000000000000088e-05
BRF2	0.0	0.00123	0.0	0.001307	0.0	7.700000000000003e-05	0.17176339285714284	0.37265625	0.06400870186941965	6594	0.0	7.700000000000003e-05
SCEL	0.0	0.00112	0.0	0.001197	0.0	7.700000000000003e-05	0.17176339285714284	0.37265625	0.06400870186941965	6595	0.0	7.700000000000003e-05
DMKN	0.0	0.000843	0.0	0.00092	0.0	7.700000000000003e-05	0.17176339285714284	0.37265625	0.06400870186941965	6596	0.0	7.700000000000003e-05
TMEM175	0.0	0.000285	0.0	0.000362	0.0	7.700000000000003e-05	0.17176339285714284	0.37265625	0.06400870186941965	6597	0.0	7.700000000000003e-05
OLIG3	0.0	0.00067	0.0	0.000747	0.0	7.700000000000003e-05	0.17176339285714284	0.37265625	0.06400870186941965	6598	0.0	7.700000000000003e-05
RRAD	0.0	0.000638	0.0	0.000715	0.0	7.700000000000003e-05	0.17176339285714284	0.37265625	0.06400870186941965	6599	0.0	7.700000000000003e-05
APOBEC1	1.0	0.000736	1.0	0.000659	0.0	7.700000000000003e-05	0.17176339285714284	0.37265625	0.06400870186941965	6600	0.0	-7.700000000000003e-05
MYO15A	0.0	0.001304	0.0	0.001381	0.0	7.700000000000003e-05	0.17176339285714284	0.37265625	0.06400870186941965	6601	0.0	7.700000000000003e-05
KIF24	0.0	0.001766	0.0	0.001689	0.0	7.700000000000003e-05	0.17176339285714284	0.37265625	0.06400870186941965	6602	0.0	-7.700000000000003e-05
MEIS1	13.0	0.000501	44.0	0.000492	31.0	9.000000000000002e-06	0.6846540178571429	0.09341517857142857	0.06395707733777105	6603	31.0	-9.000000000000002e-06
CSPG5	0.0	0.000317	1.0	0.000338	1.0	2.099999999999997e-05	0.3770089285714286	0.16958705357142856	0.06393583336654975	6604	1.0	2.099999999999997e-05
C16orf13	0.0	0.000527	1.0	0.000506	1.0	2.099999999999997e-05	0.3770089285714286	0.16958705357142856	0.06393583336654975	6605	1.0	-2.099999999999997e-05
TNFRSF4	0.0	0.000318	0.0	0.000241	0.0	7.699999999999997e-05	0.17176339285714284	0.37154017857142857	0.0638170016541773	6606	0.0	-7.699999999999997e-05
PCP4L1	0.0	0.000417	0.0	0.00034	0.0	7.699999999999997e-05	0.17176339285714284	0.37154017857142857	0.0638170016541773	6607	0.0	-7.699999999999997e-05
CTAG1B	1.0	0.001935	1.0	0.002011	0.0	7.600000000000011e-05	0.17176339285714284	0.3703683035714286	0.06361571642817283	6608	0.0	7.600000000000011e-05
MCTP2	0.0	0.001527	0.0	0.001603	0.0	7.600000000000011e-05	0.17176339285714284	0.3703683035714286	0.06361571642817283	6609	0.0	7.600000000000011e-05
FUZ	0.0	0.00102	0.0	0.000944	0.0	7.600000000000011e-05	0.17176339285714284	0.3703683035714286	0.06361571642817283	6610	0.0	-7.600000000000011e-05
SYCP2L	0.0	0.000665	0.0	0.000741	0.0	7.6e-05	0.17176339285714284	0.36958705357142857	0.06348152627750318	6611	0.0	7.6e-05
LGR6	0.0	0.00036	0.0	0.000284	0.0	7.6e-05	0.17176339285714284	0.36958705357142857	0.06348152627750318	6612	0.0	-7.6e-05
SEMA5A	0.0	0.000637	0.0	0.000561	0.0	7.6e-05	0.17176339285714284	0.36958705357142857	0.06348152627750318	6613	0.0	-7.6e-05
CCDC157	0.0	0.000665	0.0	0.000589	0.0	7.6e-05	0.17176339285714284	0.36958705357142857	0.06348152627750318	6614	0.0	-7.6e-05
GCM2	0.0	0.000534	0.0	0.00061	0.0	7.6e-05	0.17176339285714284	0.36958705357142857	0.06348152627750318	6615	0.0	7.6e-05
EAF2	0.0	0.001148	0.0	0.001072	0.0	7.59999999999999e-05	0.17176339285714284	0.36902901785714287	0.06338567616988201	6616	0.0	-7.59999999999999e-05
OR9Q2	0.0	0.000507	0.0	0.000582	0.0	7.500000000000009e-05	0.17176339285714284	0.3685267857142857	0.06329941107302295	6617	0.0	7.500000000000009e-05
MC1R	0.0	0.000832	0.0	0.000907	0.0	7.500000000000009e-05	0.17176339285714284	0.3685267857142857	0.06329941107302295	6618	0.0	7.500000000000009e-05
SLC22A11	6.0	0.003242	2.0	0.003257	4.0	1.4999999999999823e-05	0.485546875	0.13030133928571427	0.0632674080984933	6619	-4.0	1.4999999999999823e-05
NUDT14	0.0	0.001535	4.0	0.00152	4.0	1.4999999999999823e-05	0.485546875	0.13030133928571427	0.0632674080984933	6620	4.0	-1.4999999999999823e-05
ZNF8	0.0	0.003049	0.0	0.002974	0.0	7.499999999999998e-05	0.17176339285714284	0.36768973214285716	0.06315563591159119	6621	0.0	-7.499999999999998e-05
CARTPT	0.0	0.000482	0.0	0.000557	0.0	7.499999999999998e-05	0.17176339285714284	0.36768973214285716	0.06315563591159119	6622	0.0	7.499999999999998e-05
POLR2J2	0.0	0.000624	0.0	0.000699	0.0	7.499999999999998e-05	0.17176339285714284	0.36768973214285716	0.06315563591159119	6623	0.0	7.499999999999998e-05
RBKS	0.0	0.000581	0.0	0.000506	0.0	7.499999999999998e-05	0.17176339285714284	0.36768973214285716	0.06315563591159119	6624	0.0	-7.499999999999998e-05
VWA1	3.5	8e-05	0.0	9.5e-05	3.5	1.4999999999999999e-05	0.475390625	0.1328125	0.0631378173828125	6625	-3.5	1.4999999999999999e-05
CCDC109B	6.0	0.006186	69.0	0.006178	63.0	7.999999999999327e-06	0.7670758928571428	0.08225446428571428	0.06309541663345025	6626	63.0	-7.999999999999327e-06
ANKZF1	0.0	0.004545	0.0	0.00462	0.0	7.499999999999955e-05	0.17176339285714284	0.36707589285714287	0.0630502007932079	6627	0.0	7.499999999999955e-05
GRPEL2	1.0	0.001714	0.0	0.001734	1.0	2.0000000000000052e-05	0.3770089285714286	0.1669642857142857	0.06294702646683674	6628	-1.0	2.0000000000000052e-05
N6AMT2	0.0	0.000623	0.0	0.000697	0.0	7.400000000000006e-05	0.17176339285714284	0.3664620535714286	0.06294476567482461	6629	0.0	7.400000000000006e-05
KCNC3	0.0	0.000743	0.0	0.000817	0.0	7.400000000000006e-05	0.17176339285714284	0.3664620535714286	0.06294476567482461	6630	0.0	7.400000000000006e-05
ZNF789	0.0	0.000364	0.0	0.00029	0.0	7.400000000000001e-05	0.17176339285714284	0.36573660714285716	0.0628201605349171	6631	0.0	-7.400000000000001e-05
TDRD12	0.0	0.000251	0.0	0.000325	0.0	7.400000000000001e-05	0.17176339285714284	0.36573660714285716	0.0628201605349171	6632	0.0	7.400000000000001e-05
FAAH2	0.0	0.000458	0.0	0.000532	0.0	7.400000000000001e-05	0.17176339285714284	0.36573660714285716	0.0628201605349171	6633	0.0	7.400000000000001e-05
NAIF1	0.0	0.00044	0.0	0.000514	0.0	7.400000000000001e-05	0.17176339285714284	0.36573660714285716	0.0628201605349171	6634	0.0	7.400000000000001e-05
OXTR	0.0	0.000304	0.0	0.000378	0.0	7.400000000000001e-05	0.17176339285714284	0.36573660714285716	0.0628201605349171	6635	0.0	7.400000000000001e-05
PRR5-ARHGAP8	0.0	0.000142	0.0	0.000216	0.0	7.399999999999998e-05	0.17176339285714284	0.3652901785714286	0.06274348044882015	6636	0.0	7.399999999999998e-05
SPRR4	0.0	0.000778	0.0	0.000852	0.0	7.399999999999996e-05	0.17176339285714284	0.3650669642857143	0.06270514040577167	6637	0.0	7.399999999999996e-05
IL22	0.0	0.000552	0.0	0.000478	0.0	7.399999999999996e-05	0.17176339285714284	0.3650669642857143	0.06270514040577167	6638	0.0	-7.399999999999996e-05
PTCHD3	0.0	0.000705	0.0	0.000631	0.0	7.399999999999996e-05	0.17176339285714284	0.3650669642857143	0.06270514040577167	6639	0.0	-7.399999999999996e-05
ICOSLG	3.0	0.000758	0.0	0.000743	3.0	1.500000000000004e-05	0.46238839285714284	0.1353794642857143	0.0625978929169324	6640	-3.0	-1.500000000000004e-05
KRT39	0.0	0.00226	0.0	0.002333	0.0	7.300000000000015e-05	0.17176339285714284	0.3640066964285714	0.06252302520129145	6641	0.0	7.300000000000015e-05
ZNF793	0.0	0.000883	0.0	0.000956	0.0	7.300000000000004e-05	0.17176339285714284	0.3633370535714286	0.06240800507214604	6642	0.0	7.300000000000004e-05
NTN5	0.0	0.000555	0.0	0.000482	0.0	7.300000000000004e-05	0.17176339285714284	0.3633370535714286	0.06240800507214604	6643	0.0	-7.300000000000004e-05
NAT6	0.0	0.000883	0.0	0.000956	0.0	7.300000000000004e-05	0.17176339285714284	0.3633370535714286	0.06240800507214604	6644	0.0	7.300000000000004e-05
FBXO39	0.0	0.000735	0.0	0.000808	0.0	7.300000000000004e-05	0.17176339285714284	0.3633370535714286	0.06240800507214604	6645	0.0	7.300000000000004e-05
RASD2	0.0	0.000467	0.0	0.000394	0.0	7.300000000000004e-05	0.17176339285714284	0.3633370535714286	0.06240800507214604	6646	0.0	-7.300000000000004e-05
ACR	0.0	0.000212	0.0	0.000285	0.0	7.299999999999999e-05	0.17176339285714284	0.36283482142857143	0.062321739975286984	6647	0.0	7.299999999999999e-05
FUT1	2.0	0.000558	0.0	0.000541	2.0	1.699999999999998e-05	0.4295200892857143	0.144921875	0.06224685668945313	6648	-2.0	-1.699999999999998e-05
APEX2	0.0	0.001833	0.0	0.001906	0.0	7.299999999999993e-05	0.17176339285714284	0.36238839285714286	0.062245059889190046	6649	0.0	7.299999999999993e-05
WASH2P	0.0	0.001163	0.0	0.00109	0.0	7.299999999999993e-05	0.17176339285714284	0.36238839285714286	0.062245059889190046	6650	0.0	-7.299999999999993e-05
EVI2B	5.0	0.000188	43.0	0.000196	38.0	8.000000000000005e-06	0.7102120535714286	0.08755580357142857	0.06218318705656091	6651	38.0	8.000000000000005e-06
VSIG8	1.0	0.00343	1.0	0.003357	0.0	7.299999999999971e-05	0.17176339285714284	0.3619977678571429	0.06217796481385523	6652	0.0	-7.299999999999971e-05
RAB4B	4.0	0.002387	4.0	0.002314	0.0	7.299999999999971e-05	0.17176339285714284	0.3619977678571429	0.06217796481385523	6653	0.0	-7.299999999999971e-05
APOC1	58.0	0.000476	109.0	0.000484	51.0	7.999999999999978e-06	0.7429129464285714	0.08364955357142857	0.06214433631118463	6654	51.0	7.999999999999978e-06
PROS1	4.0	0.000745	0.0	0.000759	4.0	1.4000000000000015e-05	0.485546875	0.127734375	0.06202102661132813	6655	-4.0	1.4000000000000015e-05
CCDC116	0.0	0.000527	4.0	0.000513	4.0	1.4000000000000015e-05	0.485546875	0.127734375	0.06202102661132813	6656	4.0	-1.4000000000000015e-05
PDE11A	0.0	0.000709	0.0	0.000637	0.0	7.200000000000002e-05	0.17176339285714284	0.3607700892857143	0.06196709457708865	6657	0.0	-7.200000000000002e-05
TSHZ1	0.0	0.001055	0.0	0.000983	0.0	7.200000000000002e-05	0.17176339285714284	0.3607700892857143	0.06196709457708865	6658	0.0	-7.200000000000002e-05
EREG	0.0	0.000478	0.0	0.000406	0.0	7.200000000000002e-05	0.17176339285714284	0.3607700892857143	0.06196709457708865	6659	0.0	-7.200000000000002e-05
PRR4	0.0	0.000938	0.0	0.00101	0.0	7.200000000000002e-05	0.17176339285714284	0.3607700892857143	0.06196709457708865	6660	0.0	7.200000000000002e-05
ZNF554	0.0	0.0009	0.0	0.000972	0.0	7.200000000000002e-05	0.17176339285714284	0.3607700892857143	0.06196709457708865	6661	0.0	7.200000000000002e-05
TPD52L3	0.0	0.000646	0.0	0.000718	0.0	7.200000000000002e-05	0.17176339285714284	0.3607700892857143	0.06196709457708865	6662	0.0	7.200000000000002e-05
TRIM64	0.0	0.001139	0.0	0.001067	0.0	7.200000000000002e-05	0.17176339285714284	0.3607700892857143	0.06196709457708865	6663	0.0	-7.200000000000002e-05
PHTF2	0.0	0.001258	0.0	0.001186	0.0	7.200000000000002e-05	0.17176339285714284	0.3607700892857143	0.06196709457708865	6664	0.0	-7.200000000000002e-05
